Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;27;0.89;335.48;192.09;368.08;193.77;0.85;0.15;0.67;0.33;;2
filler-1_corrected;;1;;1;1;1;1;1;;27;0.78;614.55;297.81;615.42;316.02;0.48;0.52;0.22;0.78;;2
filler-2;;1;;1;1;1;1;1;;24;1.00;286.63;182.11;286.65;186.94;0.75;0.25;0.63;0.38;;2
filler-2_corrected;;0;;1;1;1;1;0;;24;0.75;1498.02;817.70;1502.78;819.26;0.42;0.58;0.08;0.92;;2
FULL_BAY_IrishRecipe_cell4;;0;;1;1;1;1;0;;72;0.93;175.56;113.38;175.93;113.45;0.51;0.49;0.07;0.93;;6
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;72;0.97;2650.05;100.16;2670.77;100.73;0.15;0.85;0.01;0.99;;6
XXX-translation-1;;0;;1;1;1;1;0;;17;1.00;191.10;95.88;208.42;98.58;0.59;0.41;0.00;1.00;;1
XXX-translation-1_corrected;;0;;1;1;0;0;0;;17;1.00;51.73;38.06;54.38;41.54;0.18;0.82;0.00;1.00;;1
3_SHELVES_IrishRecipe_cell4;;1;;1;1;1;1;1;;90;0.70;352.35;264.52;354.62;268.29;0.74;0.26;0.50;0.50;;8
3_SHELVES_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;90;0.73;834.25;440.63;842.37;462.24;0.52;0.48;0.30;0.70;;8
XXX-translation-2;;0;;1;0;1;1;0;;16;0.44;415.98;219.68;433.44;236.68;0.19;0.81;0.06;0.94;;1
XXX-translation-2_corrected;;0;;1;1;1;1;0;;16;0.94;220.83;163.13;229.83;168.94;0.06;0.94;0.06;0.94;;1
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;1;1;0;;46;0.91;217.01;106.89;217.29;108.08;0.13;0.87;0.00;1.00;;4
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;0;0;0;;46;1.00;23.06;41.04;23.36;41.90;0.00;1.00;0.00;1.00;;4
