Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;0;1;1;0;;22;0.05;292.11;470.06;322.43;516.63;0.95;0.05;0.82;0.18;;1
filler-1_corrected;;0;;1;0;0;0;0;;22;0.05;85.76;668.93;93.37;731.64;1.00;0.00;0.82;0.18;;1
filler-2;;0;;1;0;1;1;0;;14;0.64;264.81;152.96;286.64;153.03;1.00;0.00;1.00;0.00;;1
filler-2_corrected;;0;;1;0;1;1;0;;14;0.57;176.89;124.83;177.41;134.88;1.00;0.00;1.00;0.00;;1
FULL_BAY_IrishRecipe_cell4;;1;;1;1;1;1;1;;114;0.92;117.18;131.86;117.20;131.97;0.14;0.86;0.45;0.55;;10
FULL_BAY_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;114;0.68;149.02;350.35;149.07;351.16;0.59;0.41;0.51;0.49;;10
XXX-translation-1;;0;;1;1;0;0;0;;23;1.00;51.24;50.46;51.48;50.49;0.00;1.00;0.17;0.83;;2
XXX-translation-1_corrected;;0;;1;1;0;0;1;;23;1.00;77.79;143.18;77.80;143.24;0.57;0.43;0.22;0.78;;2
3_SHELVES_IrishRecipe_cell4;;0;;1;0;0;0;0;;165;0.01;114.80;48.48;115.50;48.77;0.99;0.01;0.99;0.01;;11
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;0;0;0;0;;165;0.01;104.90;44.27;105.54;44.54;0.99;0.01;1.00;0.00;;11
XXX-translation-2;;0;;1;1;1;1;0;;20;0.90;386.96;174.40;396.20;179.78;0.10;0.90;0.40;0.60;;1
XXX-translation-2_corrected;;0;;1;1;1;1;0;;20;0.80;380.33;289.07;384.75;289.25;0.10;0.90;0.45;0.55;;1
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;1;1;0;;45;0.78;217.93;146.41;221.16;151.84;0.04;0.96;0.40;0.60;;5
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;45;0.71;284.57;489.19;285.51;519.35;0.04;0.96;0.47;0.53;;5
