Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;242;1.00;209.93;105.70;211.31;107.16;0.57;0.43;0.63;0.37;;8
filler-1_corrected;;1;;1;1;1;1;1;;242;0.94;329.04;211.41;332.65;221.20;0.43;0.57;0.70;0.30;;8
filler-2;;0;;1;1;0;0;1;;204;1.00;307.94;77.48;311.00;77.58;0.52;0.48;0.40;0.60;;7
filler-2_corrected;;1;;1;1;1;1;1;;204;0.92;498.06;167.40;515.30;168.18;0.39;0.61;0.55;0.45;;7
FULL_BAY_IrishRecipe_cell4;;0;;1;1;1;1;0;;70;0.99;84.76;89.90;84.92;89.90;0.16;0.84;0.03;0.97;;2
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;0;1;1;0;;70;0.33;136.92;320.11;138.35;333.27;0.07;0.93;0.13;0.87;;2
XXX-translation-1;;0;;1;1;0;1;0;;56;0.93;156.22;165.50;160.40;167.80;0.16;0.84;0.02;0.98;;2
XXX-translation-1_corrected;;0;;1;1;1;1;0;;56;0.66;1209.87;2144.48;1212.42;2152.12;0.05;0.95;0.09;0.91;;2
3_SHELVES_IrishRecipe_cell4;;0;;1;1;1;1;0;;355;0.97;237.02;113.80;244.71;114.00;0.22;0.78;0.03;0.97;;12
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;0;1;1;0;;355;0.44;2378.51;3199.96;2418.84;3232.98;0.16;0.84;0.07;0.93;;12
XXX-translation-2;;0;;1;1;0;0;1;;36;1.00;244.98;74.35;245.08;74.35;0.11;0.89;0.61;0.39;;1
XXX-translation-2_corrected;;0;;1;1;1;1;0;;36;0.83;331.19;150.76;331.27;151.35;0.08;0.92;0.89;0.11;;1
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;0;0;0;;223;1.00;101.10;60.74;101.48;61.17;0.09;0.91;0.20;0.80;;10
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;223;0.94;160.83;140.62;161.58;143.08;0.02;0.98;0.38;0.62;;10
