Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;1;;40;0.98;115.93;150.78;122.35;150.92;0.68;0.33;0.18;0.83;;3
filler-1_corrected;;0;;1;1;0;1;0;;40;0.93;157.95;142.44;165.65;142.80;0.80;0.20;0.10;0.90;;3
filler-2;;0;;1;1;0;0;0;;31;1.00;161.03;58.17;161.69;58.19;1.00;0.00;0.16;0.84;;2
filler-2_corrected;;0;;1;1;0;0;0;;31;1.00;223.89;56.26;226.23;56.37;1.00;0.00;0.00;1.00;;2
1.reference-lSRP-Right-shelf;;0;;1;1;0;0;0;;56;1.00;342.81;58.91;370.14;59.46;0.39;0.61;0.00;1.00;;5
1.reference-lSRP-Right-shelf_corrected;;0;;1;1;0;0;0;;56;0.98;420.94;56.03;458.73;56.67;0.39;0.61;0.00;1.00;;5
translation-far;;0;;1;1;0;0;1;;27;1.00;115.13;148.12;116.37;165.68;0.63;0.37;0.56;0.44;;2
translation-far_corrected;;0;;1;1;0;0;0;;27;0.96;154.06;140.30;158.93;155.84;0.70;0.30;0.04;0.96;;2
1.Shabam-Marketing-reference;;0;;1;1;1;1;0;;284;0.81;380.33;174.07;383.82;174.70;0.41;0.59;0.93;0.07;;26
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;284;0.85;486.40;187.58;491.18;188.05;0.45;0.55;0.77;0.23;;26
1.lSRP-pepper-individual;;0;;1;1;1;1;0;;28;1.00;198.92;102.07;199.71;107.83;0.00;1.00;0.21;0.79;;2
1.lSRP-pepper-individual_corrected;;0;;1;1;1;1;0;;28;0.96;246.72;100.58;248.64;106.91;0.07;0.93;0.18;0.82;;2
translation-individual;;0;;1;1;0;0;1;;23;1.00;156.50;158.64;157.53;173.05;0.39;0.61;0.61;0.39;;2
translation-individual_corrected;;0;;1;1;1;1;0;;23;0.91;171.36;150.77;171.38;163.76;0.61;0.39;0.09;0.91;;2
1-Shabam-reference-individual;;1;;1;1;1;1;1;;27;1.00;190.37;101.45;190.56;101.56;0.19;0.81;0.33;0.67;;2
1-Shabam-reference-individual_corrected;;0;;1;1;1;1;0;;27;1.00;238.20;94.52;238.50;94.55;0.26;0.74;0.00;1.00;;2
