Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;58;0.95;294.72;171.69;295.38;171.97;0.74;0.26;0.84;0.16;;10
filler-1_corrected;;0;;1;1;0;0;0;;58;0.95;614.72;42.48;625.76;42.95;0.09;0.91;0.95;0.05;;10
filler-2;;0;;1;1;1;1;0;;66;0.71;308.27;185.50;314.70;186.33;0.82;0.18;0.92;0.08;;12
filler-2_corrected;;0;;1;1;0;0;0;;66;0.94;277.17;78.54;278.64;78.55;0.02;0.98;0.97;0.03;;12
1.reference-lSRP-Right-shelf;;0;;1;1;1;1;0;;12;1.00;288.16;90.49;296.48;92.16;0.17;0.83;0.00;1.00;;2
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;12;0.75;480.72;372.20;482.83;387.74;0.17;0.83;0.50;0.50;;2
translation-far;;0;;0;1;0;0;0;;7;1.00;190.56;77.94;191.13;83.11;0.00;1.00;0.43;0.57;;1
translation-far_corrected;;0;;0;1;0;0;0;;7;1.00;67.89;24.47;68.23;25.57;0.00;1.00;1.00;0.00;;1
1.Shabam-Marketing-reference;;0;;1;1;1;1;0;;42;0.83;359.33;153.10;361.04;160.81;0.19;0.81;0.98;0.02;;7
1.Shabam-Marketing-reference_corrected;;0;;1;1;0;0;0;;42;1.00;108.89;23.13;108.89;23.14;0.00;1.00;1.00;0.00;;7
1.lSRP-pepper-individual;;0;;1;1;1;1;0;;22;0.77;257.60;97.51;268.59;98.08;0.09;0.91;1.00;0.00;;4
1.lSRP-pepper-individual_corrected;;0;;1;1;0;0;0;;22;1.00;77.22;10.05;82.23;10.40;0.00;1.00;1.00;0.00;;4
translation-individual;;0;;0;1;0;0;0;;3;0.67;40.45;38.48;40.52;38.69;0.00;1.00;1.00;0.00;;1
translation-individual_corrected;;0;;0;1;0;0;0;;3;1.00;12.50;2.87;13.72;2.89;0.00;1.00;1.00;0.00;;1
1-Shabam-reference-individual;;0;;1;1;0;0;0;;21;0.90;229.87;51.32;240.19;51.33;0.00;1.00;1.00;0.00;;3
1-Shabam-reference-individual_corrected;;0;;1;1;0;0;0;;21;1.00;70.35;9.32;71.40;9.39;0.00;1.00;1.00;0.00;;3
