Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;69;1.00;264.97;153.75;277.31;153.75;0.61;0.39;0.72;0.28;;3
filler-1_corrected;;1;;1;1;1;1;1;;69;1.00;239.44;161.98;248.72;162.89;0.59;0.41;0.80;0.20;;3
filler-2;;0;;1;1;0;0;0;;43;1.00;157.22;78.99;158.58;84.58;0.53;0.47;0.91;0.09;;2
filler-2_corrected;;0;;1;1;0;0;0;;43;1.00;131.99;81.51;132.22;89.42;0.47;0.53;0.93;0.07;;2
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;47;1.00;234.51;124.75;244.54;135.23;0.32;0.68;0.21;0.79;;2
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;47;1.00;247.07;139.21;256.94;150.85;0.28;0.72;0.26;0.74;;2
translation-far;;0;;1;1;0;0;1;;35;1.00;62.91;68.38;64.96;72.03;0.57;0.43;0.11;0.89;;1
translation-far_corrected;;0;;1;1;0;0;0;;35;1.00;73.02;78.71;78.15;82.78;0.00;1.00;0.40;0.60;;1
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;226;0.90;460.23;192.14;460.26;198.33;0.61;0.39;0.21;0.79;;11
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;226;0.93;417.54;210.86;417.61;214.71;0.53;0.47;0.23;0.77;;11
translation-individual;;0;;1;1;0;0;1;;30;1.00;62.03;107.24;62.40;123.21;0.37;0.63;0.33;0.67;;1
translation-individual_corrected;;0;;1;1;0;0;1;;30;1.00;62.77;109.39;64.65;124.98;0.13;0.87;0.40;0.60;;1
1.lSRP-pepper-individual;;1;;1;1;1;1;1;;124;1.00;227.53;116.51;236.40;117.01;0.25;0.75;0.39;0.61;;6
1.lSRP-pepper-individual_corrected;;1;;1;1;1;1;1;;124;1.00;212.42;131.65;224.47;132.55;0.18;0.82;0.52;0.48;;6
1-Shabam-reference-individual;;1;;1;1;1;1;1;;117;1.00;193.05;124.22;193.96;130.40;0.46;0.54;0.22;0.78;;5
1-Shabam-reference-individual_corrected;;1;;1;1;1;1;1;;117;1.00;197.79;134.93;199.15;140.60;0.42;0.58;0.25;0.75;;5
