Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;93;1.00;237.42;127.70;242.92;127.71;0.67;0.33;0.51;0.49;;8
filler-1_corrected;;1;;1;1;1;1;1;;93;0.91;300.83;224.97;303.03;228.18;0.67;0.33;0.52;0.48;;8
filler-2;;0;;1;1;0;0;0;;47;1.00;345.18;54.49;354.81;54.77;0.28;0.72;0.91;0.09;;4
filler-2_corrected;;0;;1;1;0;0;1;;47;0.98;396.21;81.59;400.77;81.95;0.28;0.72;0.89;0.11;;4
FULL_BAY_IrishRecipe_cell4;;1;;1;1;1;1;1;;58;0.98;100.21;136.91;100.31;137.63;0.16;0.84;0.28;0.72;;5
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;58;0.48;227.68;376.55;236.30;379.09;0.10;0.90;0.28;0.72;;5
XXX-translation-1;;0;;1;1;0;0;1;;18;1.00;55.60;96.21;55.69;105.59;0.28;0.72;0.28;0.72;;2
XXX-translation-1_corrected;;0;;1;1;0;0;1;;18;0.83;142.96;211.97;143.12;238.40;0.28;0.72;0.28;0.72;;2
3_SHELVES_IrishRecipe_cell4;;0;;1;1;1;1;0;;91;0.89;284.67;124.77;285.10;126.24;0.09;0.91;0.37;0.63;;8
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;91;0.76;427.95;215.68;430.13;215.86;0.08;0.92;0.38;0.62;;8
XXX-translation-2;;1;;1;1;1;1;1;;22;1.00;318.47;138.41;342.79;145.22;0.73;0.27;0.64;0.36;;2
XXX-translation-2_corrected;;1;;1;1;1;1;1;;22;0.82;482.89;255.58;527.78;280.62;0.73;0.27;0.64;0.36;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;0;0;1;;55;0.98;198.46;64.32;210.02;64.32;0.60;0.40;0.64;0.36;;5
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;55;0.95;264.01;109.38;282.51;109.83;0.62;0.38;0.64;0.36;;5
