Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;1;1;0;;62;0.82;297.69;137.44;311.10;137.56;0.92;0.08;0.61;0.39;;5
filler-1_corrected;;1;;1;1;1;1;1;;62;0.95;306.53;146.39;321.28;146.52;0.71;0.29;0.87;0.13;;5
filler-2;;1;;1;1;1;1;1;;72;0.92;324.86;173.74;324.88;173.78;0.78;0.22;0.22;0.78;;6
filler-2_corrected;;1;;1;1;1;1;1;;72;0.88;390.71;247.91;390.78;247.95;0.71;0.29;0.35;0.65;;6
FULL_BAY_IrishRecipe_cell4;;1;;1;1;1;1;1;;224;0.78;178.68;253.92;178.69;254.21;0.43;0.57;0.42;0.58;;18
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;224;0.50;196.66;483.54;196.67;489.31;0.13;0.87;0.46;0.54;;18
XXX-translation-1;;0;;1;1;0;0;1;;18;1.00;130.71;84.58;131.98;85.40;0.33;0.67;0.33;0.67;;1
XXX-translation-1_corrected;;0;;1;1;0;0;0;;18;1.00;152.13;115.66;156.61;116.74;0.00;1.00;0.44;0.56;;1
3_SHELVES_IrishRecipe_cell4;;1;;1;1;1;1;1;;56;0.96;194.42;206.63;194.57;214.38;0.25;0.75;0.14;0.86;;5
3_SHELVES_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;56;0.89;247.37;250.48;249.92;250.83;0.23;0.77;0.25;0.75;;5
XXX-translation-2;;0;;1;1;0;0;0;;11;1.00;44.69;88.47;45.32;92.69;1.00;0.00;0.09;0.91;;1
XXX-translation-2_corrected;;0;;1;1;0;0;0;;11;1.00;28.81;92.10;29.27;93.61;1.00;0.00;0.91;0.09;;1
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;1;1;0;;61;1.00;161.71;101.23;172.43;103.11;0.74;0.26;0.08;0.92;;6
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;61;0.98;167.56;135.66;177.27;140.77;0.70;0.30;0.77;0.23;;6
