Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;0;1;1;0;;41;0.02;334.83;250.86;347.78;260.11;0.93;0.07;0.93;0.07;;2
filler-1_corrected;;0;;1;0;1;1;0;;41;0.00;846.85;325.91;852.10;329.87;0.98;0.02;0.98;0.02;;2
filler-2;;0;;1;0;0;0;0;;79;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;;5
filler-2_corrected;;0;;1;0;0;0;0;;79;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;;5
1.reference-lSRP-Right-shelf;;0;;1;0;0;0;0;;130;0.02;131.60;70.12;133.14;70.94;0.98;0.02;0.98;0.02;;8
1.reference-lSRP-Right-shelf_corrected;;0;;1;0;0;0;0;;130;0.02;121.38;56.55;122.80;57.20;0.99;0.01;1.00;0.00;;8
translation-far;;0;;1;1;1;1;0;;45;0.96;221.62;132.03;224.68;132.04;0.09;0.91;0.69;0.31;;3
translation-far_corrected;;1;;1;1;1;1;1;;45;0.96;323.58;118.43;324.44;119.84;0.47;0.53;0.87;0.13;;3
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;539;0.99;207.92;126.14;208.34;126.17;0.20;0.80;0.74;0.26;;35
1.Shabam-Marketing-reference_corrected;;0;;1;1;1;1;0;;539;0.92;799.68;843.71;800.57;846.74;0.39;0.61;0.92;0.08;;35
1.lSRP-pepper-individual;;0;;1;1;0;0;1;;89;1.00;155.80;133.41;155.81;133.41;0.12;0.88;0.53;0.47;;6
1.lSRP-pepper-individual_corrected;;1;;1;1;1;1;1;;89;0.93;481.96;275.75;492.20;283.31;0.19;0.81;0.79;0.21;;6
translation-individual;;1;;1;1;1;1;1;;32;1.00;220.45;185.31;226.58;186.92;0.31;0.69;0.78;0.22;;2
translation-individual_corrected;;1;;1;1;1;1;1;;32;0.88;521.33;209.56;533.38;220.85;0.63;0.38;0.84;0.16;;2
1-Shabam-reference-individual;;0;;1;1;0;0;1;;60;1.00;150.91;99.81;151.15;100.38;0.13;0.87;0.77;0.23;;4
1-Shabam-reference-individual_corrected;;0;;1;1;0;0;0;;60;0.97;309.97;76.82;310.00;77.14;0.35;0.65;0.97;0.03;;4
