Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;1;1;0;;41;0.76;212.14;266.29;212.84;286.46;1.00;0.00;0.41;0.59;;4
filler-1_corrected;;1;;1;1;1;1;1;;41;0.76;447.90;218.46;508.73;249.20;0.24;0.76;0.24;0.76;;4
filler-2;;0;;1;1;1;1;0;;35;0.71;191.88;105.36;191.88;113.44;1.00;0.00;0.06;0.94;;3
filler-2_corrected;;0;;1;1;0;0;0;;35;1.00;39.73;10.21;40.55;10.39;0.00;1.00;0.00;1.00;;3
FULL_BAY_IrishRecipe_cell4;;0;;1;0;1;1;0;;66;0.00;251.34;95.95;253.88;98.54;1.00;0.00;0.00;1.00;;6
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;66;0.94;968.64;241.30;969.13;241.39;0.23;0.77;0.02;0.98;;6
XXX-translation-1;;0;;1;0;1;1;0;;27;0.00;286.75;143.80;293.12;144.10;1.00;0.00;0.00;1.00;;3
XXX-translation-1_corrected;;0;;1;1;0;0;0;;27;1.00;66.76;17.04;70.62;18.12;0.04;0.96;0.00;1.00;;3
3_SHELVES_IrishRecipe_cell4;;0;;1;0;1;1;0;;167;0.00;164.97;440.01;168.57;466.34;1.00;0.00;0.89;0.11;;15
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;0;1;1;0;;167;0.10;348.61;214.99;352.25;226.40;0.95;0.05;0.89;0.11;;15
XXX-translation-2;;0;;1;0;1;1;0;;20;0.00;333.93;452.60;339.21;461.10;0.95;0.05;0.10;0.90;;2
XXX-translation-2_corrected;;0;;1;0;1;1;1;;20;0.60;2642.60;701.54;2643.41;703.48;0.60;0.40;0.35;0.65;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;0;1;1;0;;53;0.00;260.26;151.34;263.91;152.45;1.00;0.00;0.00;1.00;;5
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;53;0.77;4408.56;1135.83;4409.60;1136.10;0.49;0.51;0.08;0.92;;5
