Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;236;0.78;258.68;439.09;258.69;445.17;0.86;0.14;0.76;0.24;;8
filler-1_corrected;;0;;1;0;1;1;1;;236;0.53;617.13;394.55;620.43;394.58;0.71;0.29;0.81;0.19;;8
filler-2;;1;;1;1;1;1;1;;25;1.00;244.93;157.32;245.61;157.36;0.84;0.16;0.32;0.68;;1
filler-2_corrected;;1;;1;1;1;1;1;;25;0.68;601.99;248.35;609.75;249.64;0.48;0.52;0.48;0.52;;1
FULL_BAY_IrishRecipe_cell4;;0;;1;0;1;1;1;;64;0.56;190.72;300.55;192.61;303.92;0.86;0.14;0.78;0.22;;2
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;64;0.44;307.50;358.64;309.62;359.10;0.63;0.38;0.84;0.16;;2
XXX-translation-1;;0;;1;1;0;0;0;;28;0.96;123.87;144.24;127.72;154.34;1.00;0.00;0.46;0.54;;1
XXX-translation-1_corrected;;1;;1;1;1;1;1;;28;0.93;311.65;208.22;322.13;219.89;0.61;0.39;0.71;0.29;;1
3_SHELVES_IrishRecipe_cell4;;1;;1;1;1;1;1;;157;0.92;282.16;172.93;294.71;174.50;0.77;0.23;0.29;0.71;;5
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;157;0.56;799.06;293.96;855.13;294.00;0.37;0.63;0.38;0.62;;5
XXX-translation-2;;0;;1;1;0;0;0;;58;1.00;105.16;95.83;105.46;96.50;0.95;0.05;0.33;0.67;;2
XXX-translation-2_corrected;;1;;1;1;1;1;1;;58;0.98;252.88;163.81;255.18;166.32;0.38;0.62;0.47;0.53;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;1;;1;1;1;1;1;;223;0.97;167.09;183.25;168.45;187.55;0.87;0.13;0.29;0.71;;8
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;223;0.90;400.22;244.45;402.64;247.60;0.42;0.58;0.39;0.61;;8
