Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;86;0.99;185.21;125.93;186.15;125.94;0.66;0.34;0.86;0.14;;4
filler-1_corrected;;0;;1;1;1;1;0;;86;1.00;167.35;113.43;169.88;113.81;0.77;0.23;0.91;0.09;;4
filler-2;;0;;1;1;0;0;0;;52;0.90;102.91;123.82;109.88;132.00;0.98;0.02;0.98;0.02;;2
filler-2_corrected;;0;;1;1;0;0;0;;52;1.00;70.41;93.95;74.04;99.74;1.00;0.00;0.98;0.02;;2
FULL_BAY_IrishRecipe_cell4;;1;;1;1;1;1;1;;180;0.90;168.75;145.67;174.02;153.14;0.35;0.65;0.47;0.53;;9
FULL_BAY_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;180;0.88;180.45;182.49;181.89;185.08;0.37;0.63;0.47;0.53;;9
XXX-translation-1;;0;;1;1;0;0;1;;49;0.98;126.71;131.08;129.02;134.86;0.47;0.53;0.63;0.37;;3
XXX-translation-1_corrected;;1;;1;1;1;1;1;;49;0.96;162.97;235.11;165.22;249.81;0.78;0.22;0.65;0.35;;3
3_SHELVES_IrishRecipe_cell4;;1;;1;1;1;1;1;;295;0.95;294.76;168.96;312.67;176.19;0.25;0.75;0.73;0.27;;14
3_SHELVES_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;295;0.99;270.33;155.82;283.64;160.36;0.27;0.73;0.76;0.24;;14
XXX-translation-2;;0;;1;1;0;0;1;;44;0.98;120.60;115.12;122.28;120.79;0.68;0.32;0.48;0.52;;3
XXX-translation-2_corrected;;1;;1;1;1;1;1;;44;0.93;176.65;198.67;177.71;207.84;0.82;0.18;0.57;0.43;;3
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;1;;1;1;1;1;1;;119;1.00;172.50;98.03;185.44;98.10;0.57;0.43;0.29;0.71;;7
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;119;0.92;252.16;204.09;273.35;209.95;0.67;0.33;0.38;0.62;;7
