Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;1;;162;0.98;120.08;159.73;121.44;162.27;0.28;0.72;0.23;0.77;;5
filler-1_corrected;;1;;1;1;1;1;1;;162;0.89;208.88;228.01;209.01;228.28;0.56;0.44;0.29;0.71;;5
filler-2;;0;;0;1;0;0;0;;9;1.00;103.03;60.61;117.43;60.74;1.00;0.00;0.11;0.89;;0
filler-2_corrected;;0;;0;1;0;0;0;;9;1.00;120.53;61.20;135.24;62.76;1.00;0.00;0.11;0.89;;0
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;152;0.93;170.68;210.20;174.09;220.78;0.59;0.41;0.47;0.53;;5
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;152;0.88;238.55;276.32;247.33;281.25;0.82;0.18;0.59;0.41;;5
translation-far;;0;;1;1;0;0;0;;57;0.95;54.15;149.12;54.17;160.78;0.95;0.05;0.16;0.84;;2
translation-far_corrected;;0;;1;1;0;0;0;;57;0.88;83.12;222.76;83.15;242.45;0.98;0.02;0.12;0.88;;2
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;400;0.98;346.41;142.75;347.30;143.03;0.58;0.42;0.61;0.40;;14
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;400;0.84;465.03;182.94;468.37;185.36;0.73;0.27;0.57;0.44;;14
1.lSRP-pepper-individual;;0;;1;1;0;0;1;;234;0.98;126.83;218.38;127.21;219.72;0.45;0.55;0.50;0.50;;9
1.lSRP-pepper-individual_corrected;;1;;1;1;1;1;1;;234;0.96;195.93;308.71;196.66;312.63;0.71;0.29;0.53;0.47;;9
translation-individual;;0;;1;1;0;0;1;;50;0.92;83.84;177.18;85.99;183.87;0.34;0.66;0.64;0.36;;2
translation-individual_corrected;;0;;1;1;0;0;0;;50;0.88;132.05;298.57;133.05;316.82;0.92;0.08;0.76;0.24;;2
1-Shabam-reference-individual;;0;;1;1;0;0;1;;206;0.90;100.16;207.89;101.39;215.19;0.89;0.11;0.40;0.60;;7
1-Shabam-reference-individual_corrected;;0;;1;1;0;0;0;;206;0.75;128.91;299.28;131.58;315.30;1.00;0.00;0.38;0.62;;7
