Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;1;;21;0.90;106.80;203.21;106.80;207.14;0.86;0.14;0.62;0.38;;7
filler-1_corrected;;1;;1;1;1;1;1;;21;0.81;506.19;204.38;506.64;213.80;0.86;0.14;0.38;0.62;;7
filler-2;;0;;0;1;0;0;0;;4;1.00;6.42;16.77;6.80;17.13;1.00;0.00;0.00;1.00;;1
filler-2_corrected;;0;;0;1;0;0;0;;4;1.00;26.11;16.88;26.58;17.35;1.00;0.00;0.00;1.00;;1
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;43;0.77;396.33;648.80;400.43;691.56;0.40;0.60;0.67;0.33;;12
1.reference-lSRP-Right-shelf_corrected;;0;;1;0;1;1;1;;43;0.65;3216.49;2496.27;3342.19;2642.54;0.74;0.26;0.49;0.51;;12
translation-far;;0;;0;1;0;0;0;;6;1.00;88.74;91.76;90.42;94.89;0.00;1.00;0.00;1.00;;1
translation-far_corrected;;0;;0;1;0;0;0;;6;0.67;239.94;66.95;248.85;69.50;0.00;1.00;0.00;1.00;;1
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;36;1.00;198.74;150.01;211.12;151.23;0.22;0.78;0.78;0.22;;12
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;36;0.94;350.72;178.32;351.80;181.12;0.75;0.25;0.61;0.39;;12
1.lSRP-pepper-individual;;1;;1;1;1;1;1;;34;0.85;319.59;416.70;320.73;426.95;0.15;0.85;0.50;0.50;;11
1.lSRP-pepper-individual_corrected;;1;;1;1;1;1;1;;34;0.79;992.47;961.20;1004.30;992.78;0.50;0.50;0.38;0.62;;11
1-Shabam-reference-individual;;0;;0;1;0;0;0;;7;1.00;37.93;54.19;38.74;57.57;0.00;1.00;0.14;0.86;;2
1-Shabam-reference-individual_corrected;;0;;0;1;0;0;0;;7;1.00;133.78;46.80;136.83;50.57;0.29;0.71;0.00;1.00;;2
translation-individual;;0;;0;1;0;0;1;;3;1.00;131.46;86.50;131.48;89.60;0.33;0.67;0.67;0.33;;1
translation-individual_corrected;;0;;0;1;0;0;0;;3;1.00;313.27;59.69;315.98;63.73;0.67;0.33;0.00;1.00;;1
