Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;253;0.98;189.94;121.46;191.42;121.51;0.20;0.80;0.54;0.46;;20
filler-1_corrected;;0;;1;0;1;1;0;;253;0.09;612.23;485.72;617.97;493.29;0.41;0.59;0.97;0.03;;20
filler-2;;1;;1;1;1;1;1;;179;0.87;349.75;200.32;350.02;206.48;0.39;0.61;0.42;0.58;;14
filler-2_corrected;;0;;1;0;1;1;0;;179;0.13;1131.31;653.69;1182.55;691.13;0.66;0.34;0.97;0.03;;14
FULL_BAY_IrishRecipe_cell4;;0;;1;1;1;1;0;;138;0.70;198.86;114.50;200.00;115.73;0.30;0.70;0.03;0.97;;11
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;138;0.16;627.17;512.09;628.14;514.44;0.62;0.38;0.59;0.41;;11
XXX-translation-1;;0;;1;1;0;0;0;;39;1.00;222.24;47.42;222.27;48.05;0.28;0.72;0.00;1.00;;3
XXX-translation-1_corrected;;0;;1;0;1;1;1;;39;0.38;1016.34;522.36;1019.51;522.55;0.79;0.21;0.10;0.90;;3
3_SHELVES_IrishRecipe_cell4;;0;;1;1;1;1;0;;29;0.97;206.28;114.39;217.21;114.87;0.31;0.69;0.07;0.93;;2
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;29;0.97;277.60;140.71;286.52;141.08;0.31;0.69;0.07;0.93;;2
XXX-translation-2;;0;;1;1;1;1;0;;32;0.94;187.50;118.37;195.46;120.00;0.91;0.09;0.22;0.78;;2
XXX-translation-2_corrected;;0;;1;1;1;1;0;;32;0.94;194.76;128.14;200.79;130.37;0.91;0.09;0.16;0.84;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;0;0;1;;71;1.00;151.40;68.75;151.94;69.42;0.65;0.35;0.37;0.63;;6
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;71;0.99;235.16;103.33;236.06;103.41;0.63;0.37;0.27;0.73;;6
