Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;0;;18;1.00;59.10;107.85;66.13;107.92;1.00;0.00;0.00;1.00;;2
filler-1_corrected;;0;;1;1;0;0;0;;18;1.00;59.45;143.77;66.54;143.82;1.00;0.00;0.44;0.56;;2
filler-2;;0;;1;1;0;0;0;;12;1.00;47.01;29.50;50.80;30.72;1.00;0.00;0.00;1.00;;1
filler-2_corrected;;0;;1;1;0;0;0;;12;1.00;47.67;37.41;51.63;38.66;1.00;0.00;0.83;0.17;;1
1.reference-lSRP-Right-shelf;;0;;1;1;1;1;0;;84;0.79;337.54;134.13;360.91;141.56;0.25;0.75;0.00;1.00;;6
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;84;1.00;371.66;191.37;388.33;203.99;0.29;0.71;0.36;0.64;;6
translation-far;;0;;1;1;0;1;0;;23;0.91;171.97;82.71;201.29;86.61;0.52;0.48;0.00;1.00;;1
translation-far_corrected;;1;;1;1;1;1;1;;23;1.00;199.41;108.30;232.09;112.60;0.70;0.30;0.74;0.26;;1
1.Shabam-Marketing-reference;;0;;1;1;1;1;0;;455;0.91;370.99;140.40;403.65;140.42;0.64;0.36;0.05;0.95;;31
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;455;0.95;398.91;195.34;438.19;195.41;0.65;0.35;0.68;0.32;;31
translation-individual;;0;;1;1;0;0;0;;20;1.00;115.20;66.88;115.23;67.95;0.55;0.45;0.00;1.00;;1
translation-individual_corrected;;0;;1;1;0;0;0;;20;1.00;113.60;79.75;113.81;81.40;0.75;0.25;1.00;0.00;;1
1.lSRP-pepper-individual;;0;;1;1;0;0;0;;153;0.86;145.67;137.48;146.80;137.52;0.08;0.92;0.00;1.00;;11
1.lSRP-pepper-individual_corrected;;0;;1;1;1;1;0;;153;0.93;174.02;205.71;174.14;206.12;0.08;0.92;0.46;0.54;;11
1-Shabam-reference-individual;;0;;1;0;0;0;0;;95;0.35;149.80;126.13;157.38;127.40;0.06;0.94;0.00;1.00;;7
1-Shabam-reference-individual_corrected;;0;;1;1;1;1;0;;95;0.81;191.73;193.00;202.45;193.77;0.08;0.92;0.14;0.86;;7
