Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;1;1;0;;309;0.91;357.49;96.83;358.11;96.83;0.51;0.49;0.01;0.99;;11
filler-1_corrected;;0;;1;1;1;1;0;;309;0.71;1797.60;1163.32;1799.56;1163.48;0.91;0.09;0.05;0.95;;11
filler-2;;0;;1;0;1;1;0;;207;0.60;319.18;93.87;319.62;93.94;0.46;0.54;0.00;1.00;;7
filler-2_corrected;;0;;1;1;1;1;0;;207;0.71;5051.45;1070.83;5062.89;1074.14;0.94;0.06;0.06;0.94;;7
FULL_BAY_IrishRecipe_cell4;;0;;1;1;0;0;0;;693;0.83;142.28;67.09;142.29;67.10;0.21;0.79;0.00;1.00;;23
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;693;0.05;38405.71;16644.14;38409.58;16648.19;0.86;0.14;0.14;0.86;;23
XXX-translation-1;;0;;1;1;0;0;0;;39;1.00;124.68;106.82;128.09;108.21;0.00;1.00;0.08;0.92;;1
XXX-translation-1_corrected;;0;;1;1;1;1;0;;39;0.79;701.73;267.19;725.53;277.49;0.95;0.05;0.18;0.82;;1
3_SHELVES_IrishRecipe_cell4;;0;;1;1;1;1;0;;509;0.76;220.66;104.99;224.01;105.20;0.08;0.92;0.01;0.99;;18
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;509;0.24;12110.73;3369.21;12125.08;3376.25;0.80;0.20;0.17;0.83;;18
XXX-translation-2;;0;;1;1;1;1;0;;43;0.84;236.04;125.69;282.28;125.89;0.00;1.00;0.00;1.00;;2
XXX-translation-2_corrected;;0;;1;0;1;1;1;;43;0.63;4069.57;1833.88;4077.54;1837.05;0.63;0.37;0.30;0.70;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;1;1;0;;227;0.96;126.70;85.50;128.60;85.98;0.00;1.00;0.00;1.00;;8
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;227;0.57;16068.36;7978.47;16170.10;8022.18;0.55;0.45;0.40;0.60;;8
