Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;1;;41;1.00;193.28;44.97;198.97;46.34;0.20;0.80;0.27;0.73;;3
filler-1_corrected;;0;;1;1;1;1;0;;41;0.68;351.80;215.98;355.67;216.76;0.20;0.80;0.10;0.90;;3
filler-2;;0;;1;1;0;0;1;;39;1.00;160.12;67.76;160.12;71.56;0.36;0.64;0.77;0.23;;3
filler-2_corrected;;1;;1;1;1;1;1;;39;0.82;296.08;390.04;297.37;417.10;0.38;0.62;0.13;0.87;;3
FULL_BAY_IrishRecipe_cell4;;0;;1;0;1;1;0;;117;0.56;158.54;162.18;160.52;162.23;0.91;0.09;0.10;0.90;;7
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;117;0.11;49589.60;77917.26;49991.97;78662.51;0.87;0.13;0.10;0.90;;7
XXX-translation-1;;0;;1;1;0;0;0;;30;0.77;144.39;90.67;150.65;97.00;0.80;0.20;0.00;1.00;;2
XXX-translation-1_corrected;;0;;1;0;1;1;0;;30;0.00;24278.28;114965.27;24710.60;117158.07;0.97;0.03;0.03;0.97;;2
3_SHELVES_IrishRecipe_cell4;;0;;1;0;1;1;0;;140;0.14;284.59;158.93;297.04;159.48;0.99;0.01;0.00;1.00;;9
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;140;0.00;121065.76;194111.40;121545.71;195107.96;0.41;0.59;0.59;0.41;;9
XXX-translation-2;;0;;1;0;0;0;0;;26;0.00;170.01;65.03;183.88;67.84;1.00;0.00;0.00;1.00;;2
XXX-translation-2_corrected;;0;;1;0;1;1;1;;26;0.00;281114.06;472147.90;292800.12;492195.86;0.50;0.50;0.50;0.50;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;0;0;0;0;;63;0.24;181.58;49.22;182.32;50.02;1.00;0.00;0.00;1.00;;5
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;0;1;1;0;;63;0.00;3656.05;11191.46;3668.81;11194.19;0.94;0.06;0.06;0.94;;5
