Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;56;0.70;496.35;309.87;518.92;345.90;0.48;0.52;0.36;0.64;;4
filler-1_corrected;;0;;1;0;0;0;0;;56;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;;4
filler-2;;0;;1;0;1;1;1;;30;0.63;487.32;332.02;570.66;359.67;0.40;0.60;0.37;0.63;;2
filler-2_corrected;;0;;1;0;0;0;0;;30;0.00;0.00;3.59;0.00;3.65;1.00;0.00;1.00;0.00;;2
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;164;0.82;430.42;241.13;440.84;251.04;0.29;0.71;0.22;0.78;;11
1.reference-lSRP-Right-shelf_corrected;;0;;1;0;0;0;0;;164;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;;11
translation-far;;1;;1;1;1;1;1;;25;0.80;355.83;228.65;357.07;247.23;0.76;0.24;0.20;0.80;;2
translation-far_corrected;;0;;1;0;0;0;0;;25;0.00;0.00;0.20;0.00;0.20;1.00;0.00;1.00;0.00;;2
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;261;0.79;396.49;253.45;422.34;271.50;0.45;0.55;0.30;0.70;;18
1.Shabam-Marketing-reference_corrected;;0;;1;0;0;0;0;;261;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;;18
1.lSRP-pepper-individual;;1;;1;1;1;1;1;;94;0.81;349.15;270.81;363.84;291.00;0.54;0.46;0.21;0.79;;7
1.lSRP-pepper-individual_corrected;;0;;1;0;0;0;0;;94;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;;7
translation-individual;;0;;1;0;1;1;1;;34;0.62;358.77;316.50;370.08;369.83;0.88;0.12;0.38;0.62;;2
translation-individual_corrected;;0;;1;0;0;0;0;;34;0.00;0.00;0.17;0.00;0.17;1.00;0.00;1.00;0.00;;2
1-Shabam-reference-individual;;0;;1;0;1;1;1;;57;0.65;343.48;313.44;358.13;361.03;0.88;0.12;0.35;0.65;;4
1-Shabam-reference-individual_corrected;;0;;1;0;0;0;0;;57;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;;4
