Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;48;0.90;228.43;179.61;228.67;181.16;0.88;0.13;0.38;0.63;;4
filler-1_corrected;;1;;1;1;1;1;1;;48;0.90;428.89;248.81;443.64;249.23;0.79;0.21;0.54;0.46;;4
filler-2;;0;;1;0;1;1;1;;98;0.26;312.37;336.40;317.12;353.69;0.43;0.57;0.11;0.89;;8
filler-2_corrected;;0;;1;0;1;1;1;;98;0.17;1094.84;3527.46;1128.62;3589.20;0.61;0.39;0.17;0.83;;8
1.reference-lSRP-Right-shelf;;0;;1;1;0;0;0;;33;1.00;134.58;101.90;136.23;103.07;0.79;0.21;0.00;1.00;;3
1.reference-lSRP-Right-shelf_corrected;;0;;1;1;1;1;0;;33;0.67;214.49;236.08;215.77;236.09;0.73;0.27;0.06;0.94;;3
translation-far;;0;;1;1;1;1;0;;15;1.00;173.80;97.49;186.99;113.61;0.53;0.47;0.00;1.00;;1
translation-far_corrected;;0;;1;1;1;1;0;;15;0.73;228.18;210.46;228.18;244.34;0.40;0.60;0.00;1.00;;1
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;95;1.00;417.83;142.46;438.20;142.56;0.60;0.40;0.63;0.37;;9
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;95;0.97;447.32;199.56;448.78;203.13;0.51;0.49;0.81;0.19;;9
1.lSRP-pepper-individual;;1;;1;1;1;1;1;;53;0.98;226.08;145.43;233.12;145.48;0.36;0.64;0.45;0.55;;18
1.lSRP-pepper-individual_corrected;;1;;1;1;1;1;1;;53;0.94;336.68;254.75;361.66;256.96;0.23;0.77;0.64;0.36;;18
translation-individual;;1;;1;1;1;1;1;;13;1.00;210.17;102.34;229.30;102.68;0.38;0.62;0.15;0.85;;1
translation-individual_corrected;;0;;1;1;1;1;0;;13;1.00;211.06;148.97;228.14;149.23;0.00;1.00;0.46;0.54;;1
1-Shabam-reference-individual;;1;;1;1;1;1;1;;76;0.95;178.50;180.55;188.86;181.19;0.58;0.42;0.21;0.79;;14
1-Shabam-reference-individual_corrected;;1;;1;1;1;1;1;;76;0.82;198.76;359.66;203.03;370.29;0.24;0.76;0.38;0.62;;14
