Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;71;0,73;400,07;213,85;400,85;218,77;0,79;0,21;0,66;0,34;;4
filler-1_corrected;;0;;1;0;1;1;0;;71;0,31;778,33;147,82;807,55;147,82;0,32;0,68;1,00;0,00;;4
filler-2;;0;;1;0;1;1;0;;60;0,08;635,72;122,87;660,92;127,94;1,00;0,00;1,00;0,00;;4
filler-2_corrected;;0;;1;0;1;1;0;;60;0,48;9479,95;1263,15;9861,91;1313,72;0,47;0,53;0,97;0,03;;4
FULL_BAY_IrishRecipe_cell4;;0;;1;0;1;1;0;;70;0,27;437,87;159,58;438,02;159,70;0,94;0,06;0,97;0,03;;5
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;1;0;0;0;;70;0,69;266,35;73,13;273,65;74,36;0,13;0,87;1,00;0,00;;5
XXX-translation-1;;0;;1;0;0;0;0;;19;0,42;361,41;59,31;405,29;60,06;1,00;0,00;1,00;0,00;;1
XXX-translation-1_corrected;;0;;1;1;1;1;0;;19;0,79;7264,22;229,24;7531,83;236,65;0,63;0,37;0,95;0,05;;1
3_SHELVES_IrishRecipe_cell4;;0;;1;0;0;0;0;;374;0,01;28,98;48,01;28,98;48,23;1,00;0,00;0,99;0,01;;13
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;0;0;0;0;;374;0,01;115,19;4,58;115,79;4,60;0,99;0,01;1,00;0,00;;13
XXX-translation-2;;0;;1;0;1;1;0;;26;0,00;307,02;249,50;358,01;265,73;1,00;0,00;1,00;0,00;;1
XXX-translation-2_corrected;;0;;1;0;0;0;0;;26;0,27;493,92;22,28;557,74;25,64;0,73;0,27;1,00;0,00;;1
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;0;1;1;0;;66;0,15;170,31;180,30;181,75;206,94;1,00;0,00;0,89;0,11;;3
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;0;0;0;0;;66;0,15;696,01;23,67;756,41;25,00;0,76;0,24;1,00;0,00;;3
