Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;0;1;1;;18;0.94;158.34;197.06;165.40;211.13;0.28;0.72;0.28;0.72;;3
filler-1_corrected;;0;;1;0;1;1;1;;18;0.33;1729.88;351.53;1729.98;355.67;0.39;0.61;0.11;0.89;;3
filler-2;;0;;1;1;0;0;1;;137;1.00;149.62;122.48;149.85;122.57;0.34;0.66;0.34;0.66;;16
filler-2_corrected;;0;;1;0;1;1;1;;137;0.27;1538.28;303.01;1550.01;303.96;0.39;0.61;0.10;0.90;;16
FULL_BAY_IrishRecipe_cell4;;1;;1;1;1;1;1;;73;0.86;126.15;86.01;126.46;86.30;0.12;0.88;0.37;0.63;;9
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;0;1;1;0;;73;0.25;791.12;235.54;796.50;238.36;0.22;0.78;0.07;0.93;;9
XXX-translation-1;;0;;1;1;0;0;0;;20;1.00;108.56;57.52;111.51;59.48;0.00;1.00;0.70;0.30;;3
XXX-translation-1_corrected;;0;;1;0;1;1;1;;20;0.30;757.51;163.96;775.97;164.08;0.15;0.85;0.45;0.55;;3
3_SHELVES_IrishRecipe_cell4;;1;;1;1;1;1;1;;145;1.00;150.66;99.09;151.35;99.13;0.39;0.61;0.23;0.77;;16
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;145;0.21;869.47;265.99;882.46;266.90;0.25;0.75;0.11;0.89;;16
XXX-translation-2;;1;;1;1;1;1;1;;17;1.00;166.54;99.57;169.25;107.37;0.47;0.53;0.41;0.59;;2
XXX-translation-2_corrected;;0;;1;0;1;1;1;;17;0.29;940.06;323.35;941.19;341.80;0.59;0.41;0.29;0.71;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;1;;1;1;1;1;1;;46;1.00;159.27;86.94;161.00;87.10;0.37;0.63;0.41;0.59;;6
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;46;0.17;1608.32;206.56;1683.50;209.73;0.43;0.57;0.13;0.87;;6
