Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;178;0.89;362.97;128.81;369.03;130.02;0.59;0.41;0.58;0.42;;11
filler-1_corrected;;1;;1;1;1;1;1;;178;0.96;365.56;135.10;371.54;136.80;0.52;0.48;0.72;0.28;;11
filler-2;;1;;1;1;1;1;1;;166;0.95;408.78;175.05;411.99;175.26;0.61;0.39;0.44;0.56;;10
filler-2_corrected;;1;;1;1;1;1;1;;166;0.98;392.59;184.05;393.47;186.84;0.52;0.48;0.56;0.44;;10
FULL_BAY_IrishRecipe_cell4;;1;;1;1;1;1;1;;137;0.99;100.88;120.83;100.93;124.19;0.22;0.78;0.24;0.76;;9
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;137;0.97;95.38;124.24;95.80;126.81;0.09;0.91;0.36;0.64;;9
XXX-translation-1;;0;;1;1;0;0;0;;27;1.00;97.09;59.79;97.29;60.74;0.22;0.78;0.04;0.96;;2
XXX-translation-1_corrected;;0;;1;1;0;0;1;;27;1.00;87.50;63.47;88.03;64.60;0.11;0.89;0.37;0.63;;2
3_SHELVES_IrishRecipe_cell4;;0;;1;1;1;1;0;;157;1.00;279.39;102.23;288.01;102.26;0.16;0.84;0.06;0.94;;10
3_SHELVES_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;157;0.99;276.24;109.10;285.40;109.11;0.14;0.86;0.15;0.85;;10
XXX-translation-2;;1;;1;1;1;1;1;;29;1.00;192.34;86.38;200.42;90.65;0.55;0.45;0.24;0.76;;2
XXX-translation-2_corrected;;1;;1;1;1;1;1;;29;1.00;181.01;86.35;189.01;89.35;0.34;0.66;0.38;0.62;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;0;0;0;;174;1.00;132.20;49.11;132.26;49.13;0.11;0.89;0.00;1.00;;11
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;0;0;0;;174;1.00;131.00;54.65;131.22;54.70;0.06;0.94;0.00;1.00;;11
