Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
prod_cell1;;0;;1;1;0;0;0;;400;0.89;324.59;217.82;328.58;221.22;0.34;0.66;1.00;0.00;;30
prod_cell1_corrected;;0;;1;1;0;0;0;;400;0.76;431.03;279.14;434.55;286.47;0.23;0.77;1.00;0.00;;30
task2_prod_cell1;;0;;1;1;0;0;0;;719;0.86;361.78;198.97;365.57;199.47;0.20;0.80;1.00;0.00;;51
task2_prod_cell1_corrected;;0;;1;1;1;1;0;;719;0.87;5671.05;8866.81;5677.51;8870.55;0.11;0.89;0.97;0.03;;51
Cell1_21_Light_Fit_Strawberry;;0;;1;1;0;0;0;;271;0.85;420.30;233.74;432.61;236.11;0.49;0.51;1.00;0.00;;19
Cell1_21_Light_Fit_Strawberry_corrected;;0;;1;1;1;1;0;;271;0.79;407.21;942.63;431.13;944.73;0.27;0.73;0.98;0.02;;19
Cell1_12_YoBaby_Banana_Mango;;0;;1;1;0;0;0;;199;0.92;326.17;161.33;332.83;161.79;0.35;0.65;1.00;0.00;;16
Cell1_12_YoBaby_Banana_Mango_corrected;;0;;1;1;1;1;0;;199;0.82;480.21;862.39;495.48;866.83;0.22;0.78;1.00;0.00;;16
Cell1_11_Light_Fit_vanilla;;0;;1;1;0;0;0;;204;0.83;394.45;127.68;408.82;127.81;0.32;0.68;1.00;0.00;;16
Cell1_11_Light_Fit_vanilla_corrected;;0;;1;1;0;0;0;;204;0.91;293.22;439.83;299.06;440.18;0.19;0.81;1.00;0.00;;16
Cell1_22_Yokids_CherryBerryBase;;0;;1;1;0;0;0;;247;0.77;397.00;134.82;418.74;135.08;0.44;0.56;1.00;0.00;;19
Cell1_22_Yokids_CherryBerryBase_corrected;;0;;1;1;1;1;0;;247;0.82;515.61;873.45;524.59;878.19;0.27;0.73;1.00;0.00;;19
TargetC;;0;;1;1;0;0;0;;392;0.94;271.78;168.97;271.80;169.99;0.26;0.74;1.00;0.00;;29
TargetC_corrected;;0;;1;1;1;1;0;;392;0.86;7053.08;12796.88;7072.92;12822.71;0.16;0.84;1.00;0.00;;29
peapodB;;0;;1;1;0;0;0;;232;0.98;265.74;217.36;268.80;221.38;0.53;0.47;1.00;0.00;;19
peapodB_corrected;;0;;1;1;1;1;0;;232;0.80;735.23;1263.46;737.99;1281.81;0.22;0.78;0.95;0.05;;19
