Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;13;0.92;205.00;213.50;213.26;230.49;0.69;0.31;0.31;0.69;;1
filler-1_corrected;;1;;1;1;1;1;1;;13;0.69;1152.90;1687.19;1221.23;1915.53;0.31;0.69;0.46;0.54;;1
filler-2;;0;;0;1;0;0;0;;5;1.00;24.22;55.88;25.91;56.04;0.80;0.20;0.00;1.00;;0
filler-2_corrected;;0;;0;1;0;0;0;;5;1.00;35.54;56.66;35.63;57.16;1.00;0.00;0.00;1.00;;0
FULL_BAY_IrishRecipe_cell4;;1;;1;1;1;1;1;;160;0.72;138.55;292.44;138.58;302.76;0.46;0.54;0.41;0.59;;15
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;160;0.23;7789.25;7957.06;7821.95;7992.03;0.50;0.50;0.43;0.57;;15
XXX-translation-1;;0;;1;1;0;0;0;;14;1.00;41.87;132.92;44.31;139.02;0.00;1.00;0.79;0.21;;1
XXX-translation-1_corrected;;0;;1;0;1;1;1;;14;0.14;5142.60;4594.47;5315.31;4745.35;0.14;0.86;0.79;0.21;;1
3_SHELVES_IrishRecipe_cell4;;1;;1;1;1;1;1;;135;0.96;210.55;216.09;211.59;226.59;0.36;0.64;0.20;0.80;;12
3_SHELVES_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;135;0.79;4533.62;4517.97;4533.66;4520.18;0.36;0.64;0.38;0.62;;12
XXX-translation-2;;0;;1;1;1;1;0;;15;0.67;417.58;272.15;421.36;273.46;0.47;0.53;0.07;0.93;;1
XXX-translation-2_corrected;;1;;1;1;1;1;1;;15;0.93;253.23;218.78;258.57;225.14;0.67;0.33;0.20;0.80;;1
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;1;;1;1;1;1;1;;18;0.83;215.29;293.81;239.16;298.53;0.39;0.61;0.44;0.56;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;18;0.50;1753.13;1891.10;1753.54;1906.48;0.28;0.72;0.50;0.50;;2
