Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;19;0.95;231.60;234.35;232.45;245.14;0.79;0.21;0.74;0.26;;1
filler-1_corrected;;1;;1;1;1;1;1;;19;1.00;267.80;219.38;268.18;231.21;0.74;0.26;0.79;0.21;;1
filler-2;;0;;1;1;0;0;0;;13;1.00;109.91;52.97;116.27;55.79;0.69;0.31;1.00;0.00;;1
filler-2_corrected;;0;;1;1;0;0;0;;13;1.00;116.30;51.67;123.88;57.67;0.62;0.38;1.00;0.00;;1
FULL_BAY_Current_cell1;;1;;1;1;1;1;1;;70;1.00;123.25;147.89;129.56;152.10;0.54;0.46;0.89;0.11;;4
FULL_BAY_Current_cell1_corrected;;0;;1;1;1;1;0;;70;0.97;123.66;127.57;126.51;131.27;0.47;0.53;0.94;0.06;;4
XXX-translation-1;;0;;1;0;0;0;0;;19;0.58;62.55;111.54;62.72;112.18;1.00;0.00;1.00;0.00;;1
XXX-translation-1_corrected;;0;;1;1;0;0;0;;19;0.74;67.99;86.31;68.04;86.86;1.00;0.00;1.00;0.00;;1
3_SHELVES_Current_cell1;;0;;1;1;1;1;0;;43;0.77;152.91;344.09;162.78;378.18;0.09;0.91;0.14;0.86;;2
3_SHELVES_Current_cell1_corrected;;0;;1;1;1;1;0;;43;0.77;211.37;303.66;234.09;335.55;0.09;0.91;0.21;0.79;;2
XXX-translation-2;;0;;1;1;1;1;0;;20;1.00;192.63;109.78;233.43;109.96;0.60;0.40;0.05;0.95;;1
XXX-translation-2_corrected;;1;;1;1;1;1;1;;20;1.00;226.84;117.72;272.53;119.58;0.55;0.45;0.20;0.80;;1
PRODUCT_SHOT_skinless_current_cell1;;1;;1;1;1;1;1;;88;0.95;148.65;237.59;149.46;249.63;0.15;0.85;0.58;0.42;;5
PRODUCT_SHOT_skinless_current_cell1_corrected;;1;;1;1;1;1;1;;88;0.89;193.92;253.97;198.20;268.00;0.13;0.88;0.63;0.38;;5
