Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;0;;49;1.00;148.12;88.91;148.14;89.07;0.78;0.22;1.00;0.00;;4
filler-1_corrected;;0;;1;1;0;0;0;;49;1.00;202.76;58.43;202.86;59.36;0.73;0.27;1.00;0.00;;4
filler-2;;0;;1;1;1;1;0;;46;0.93;227.24;143.07;227.25;143.62;0.39;0.61;0.91;0.09;;3
filler-2_corrected;;0;;1;1;1;1;0;;46;1.00;282.93;89.87;289.76;91.86;0.35;0.65;0.91;0.09;;3
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;89;0.92;345.20;217.87;351.26;222.11;0.47;0.53;0.47;0.53;;7
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;89;0.96;443.66;173.90;455.31;174.65;0.48;0.52;0.55;0.45;;7
translation-far;;0;;1;1;0;0;0;;28;1.00;132.78;86.99;151.78;92.86;0.00;1.00;0.79;0.21;;2
translation-far_corrected;;0;;1;1;0;0;0;;28;1.00;140.55;65.15;159.51;70.13;0.00;1.00;0.79;0.21;;2
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;275;0.88;292.39;206.68;293.12;206.97;0.37;0.63;0.82;0.18;;21
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;275;0.99;313.27;142.04;314.71;143.44;0.36;0.64;0.84;0.16;;21
translation-individual;;0;;1;1;1;1;0;;27;0.93;169.33;110.79;170.59;111.36;0.00;1.00;0.89;0.11;;2
translation-individual_corrected;;0;;1;1;0;0;0;;27;0.96;132.50;61.81;133.03;61.81;0.00;1.00;1.00;0.00;;2
1-Shabam-reference-individual;;0;;1;1;0;0;0;;235;0.99;94.53;186.98;94.58;193.72;0.01;0.99;0.42;0.58;;17
1-Shabam-reference-individual_corrected;;0;;1;1;0;0;0;;235;0.98;154.63;204.29;154.63;204.77;0.03;0.97;0.47;0.53;;17
1.lSRP-pepper-individual;;0;;1;1;1;1;0;;110;0.96;189.80;162.03;190.53;169.13;0.05;0.95;0.40;0.60;;9
1.lSRP-pepper-individual_corrected;;0;;1;1;1;1;0;;110;1.00;210.86;112.00;211.19;114.57;0.06;0.94;0.50;0.50;;9
