Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;0;;184;0.92;159.60;165.55;161.52;166.39;0.10;0.90;0.10;0.90;;22
filler-1_corrected;;0;;1;0;1;1;0;;184;0.13;608.35;241.75;608.37;242.04;0.98;0.02;0.02;0.98;;22
filler-2;;0;;1;1;0;0;0;;93;1.00;156.44;112.26;161.20;112.30;0.16;0.84;0.06;0.94;;11
filler-2_corrected;;0;;1;0;1;1;0;;93;0.15;424.41;229.81;426.59;234.50;0.99;0.01;0.01;0.99;;11
1.reference-lSRP-Right-shelf;;0;;1;1;0;0;0;;30;0.70;108.46;120.51;109.35;120.54;0.10;0.90;0.00;1.00;;3
1.reference-lSRP-Right-shelf_corrected;;0;;1;0;1;1;0;;30;0.00;189.38;90.14;189.38;90.56;1.00;0.00;0.00;1.00;;3
translation-far;;0;;1;1;0;0;0;;18;1.00;101.15;126.55;101.18;131.72;0.00;1.00;0.28;0.72;;2
translation-far_corrected;;0;;1;0;1;1;0;;18;0.33;298.33;95.92;306.63;96.89;1.00;0.00;0.00;1.00;;2
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;361;0.99;213.36;153.78;213.41;153.80;0.51;0.49;0.69;0.31;;44
1.Shabam-Marketing-reference_corrected;;0;;1;0;1;1;1;;361;0.36;8084.95;6127.72;8143.70;6152.15;0.73;0.27;0.27;0.73;;44
1-Shabam-reference-individual;;0;;1;1;0;0;1;;67;0.97;130.93;149.59;131.95;149.69;0.19;0.81;0.88;0.12;;8
1-Shabam-reference-individual_corrected;;0;;1;0;1;1;1;;67;0.49;4651.76;1592.08;4656.27;1597.16;0.57;0.43;0.33;0.67;;8
1.lSRP-pepper-individual;;0;;1;1;0;0;1;;47;1.00;106.78;111.83;106.81;111.96;0.34;0.66;0.79;0.21;;6
1.lSRP-pepper-individual_corrected;;0;;1;0;1;1;1;;47;0.47;19280.27;6426.05;19511.35;6502.92;0.81;0.19;0.13;0.87;;6
translation-individual;;0;;1;1;0;0;0;;12;1.00;111.26;79.24;113.10;80.96;0.25;0.75;1.00;0.00;;1
translation-individual_corrected;;0;;1;0;1;1;1;;12;0.58;5906.05;881.61;6166.84;888.52;0.33;0.67;0.42;0.58;;1
