Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;0;;123;0.97;152.94;67.29;153.08;67.56;0.83;0.17;0.00;1.00;;5
filler-1_corrected;;0;;1;1;1;1;0;;123;0.76;15501.78;16587.02;15572.48;16665.95;0.33;0.67;0.07;0.93;;5
filler-2;;0;;1;1;1;1;0;;208;0.99;234.97;103.45;240.57;104.45;0.52;0.48;0.03;0.97;;8
filler-2_corrected;;1;;1;1;1;1;1;;208;0.95;257.44;195.52;258.51;198.24;0.11;0.89;0.74;0.26;;8
1.reference-lSRP-Right-shelf;;0;;1;1;0;0;0;;94;1.00;146.37;71.08;152.38;74.60;0.20;0.80;0.00;1.00;;4
1.reference-lSRP-Right-shelf_corrected;;0;;1;1;1;1;0;;94;1.00;226.33;107.79;243.41;108.29;0.07;0.93;0.52;0.48;;4
translation-far;;0;;1;1;0;0;0;;106;1.00;94.93;129.45;99.72;140.09;0.91;0.09;0.08;0.92;;4
translation-far_corrected;;0;;1;1;0;0;1;;106;0.95;144.59;202.27;146.82;203.92;0.11;0.89;0.42;0.58;;4
1.Shabam-Marketing-reference;;0;;1;1;1;1;0;;700;0.99;253.81;156.85;255.31;161.09;0.54;0.46;0.10;0.90;;29
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;700;0.90;348.45;227.66;365.46;227.66;0.19;0.81;0.50;0.50;;29
1.lSRP-pepper-individual;;0;;1;1;0;0;0;;217;0.89;154.58;93.50;154.69;93.53;0.81;0.19;0.00;1.00;;10
1.lSRP-pepper-individual_corrected;;0;;1;1;1;1;0;;217;0.78;475.52;608.79;483.10;619.26;0.37;0.63;0.09;0.91;;10
translation-individual;;0;;1;1;0;0;0;;77;0.92;73.46;101.36;74.44;101.38;1.00;0.00;0.01;0.99;;3
translation-individual_corrected;;1;;1;1;1;1;1;;77;0.75;8228.28;11253.21;8282.53;11325.40;0.77;0.23;0.13;0.87;;3
1-Shabam-reference-individual;;0;;1;1;0;0;0;;236;0.88;116.39;87.96;117.57;88.73;0.93;0.07;0.00;1.00;;10
1-Shabam-reference-individual_corrected;;0;;1;0;1;1;0;;236;0.47;262.79;326.57;262.88;326.57;0.41;0.59;0.08;0.92;;10
