Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;0;1;0;0;1;;6;1.00;99.44;94.08;102.66;94.45;0.17;0.83;0.17;0.83;;1
filler-1_corrected;;0;;0;1;0;0;0;;6;1.00;158.03;101.96;159.87;102.27;0.17;0.83;0.00;1.00;;1
filler-2;;0;;1;1;0;0;0;;13;1.00;81.54;65.24;82.98;68.42;0.00;1.00;0.15;0.85;;2
filler-2_corrected;;0;;1;1;0;0;0;;13;1.00;127.94;60.54;132.19;63.41;0.00;1.00;0.00;1.00;;2
1.reference-lSRP-Right-shelf;;0;;1;1;0;0;0;;10;1.00;59.89;46.60;61.08;50.83;0.00;1.00;0.10;0.90;;1
1.reference-lSRP-Right-shelf_corrected;;0;;1;1;0;0;0;;10;1.00;85.61;46.03;88.51;48.50;0.00;1.00;0.00;1.00;;1
translation-far;;0;;0;1;0;0;0;;9;1.00;91.09;83.97;91.49;91.85;0.00;1.00;0.56;0.44;;1
translation-far_corrected;;0;;0;1;0;0;0;;9;1.00;142.58;104.15;142.86;107.99;0.00;1.00;0.11;0.89;;1
1.Shabam-Marketing-reference;;0;;1;1;1;1;0;;28;0.93;174.00;142.39;178.08;152.96;0.00;1.00;0.79;0.21;;5
1.Shabam-Marketing-reference_corrected;;0;;1;1;1;1;0;;28;0.79;483.77;415.70;517.62;438.16;0.00;1.00;0.50;0.50;;5
1.lSRP-pepper-individual;;0;;1;1;0;0;0;;21;1.00;129.20;52.20;129.82;54.67;0.00;1.00;0.52;0.48;;3
1.lSRP-pepper-individual_corrected;;0;;1;1;0;0;0;;21;0.76;179.03;70.97;179.09;71.81;0.00;1.00;0.05;0.95;;3
1-Shabam-reference-individual;;0;;1;1;0;0;0;;15;1.00;79.20;21.91;82.04;22.14;0.00;1.00;0.87;0.13;;2
1-Shabam-reference-individual_corrected;;0;;1;1;0;0;0;;15;1.00;127.59;40.14;133.19;40.33;0.00;1.00;0.00;1.00;;2
translation-individual;;0;;1;1;0;0;0;;11;1.00;120.74;23.07;129.14;23.12;0.00;1.00;0.91;0.09;;1
translation-individual_corrected;;0;;1;1;0;0;0;;11;1.00;203.33;55.07;214.31;55.18;0.00;1.00;0.18;0.82;;1
