Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;1;;47;1.00;134.50;104.46;134.60;106.59;0.77;0.23;0.13;0.87;;3
filler-1_corrected;;0;;1;1;0;0;1;;47;0.96;143.72;167.53;144.13;169.50;0.49;0.51;0.47;0.53;;3
filler-2;;1;;1;1;1;1;1;;53;1.00;197.32;144.18;198.07;146.06;0.89;0.11;0.38;0.62;;4
filler-2_corrected;;1;;1;1;1;1;1;;53;0.91;183.31;219.75;185.12;219.90;0.68;0.32;0.62;0.38;;4
1.reference-lSRP-Right-shelf;;0;;1;1;0;0;0;;46;1.00;225.59;68.07;241.38;68.43;0.46;0.54;0.00;1.00;;3
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;46;0.96;273.53;164.65;292.87;166.81;0.37;0.63;0.26;0.74;;3
translation-far;;0;;1;1;0;0;0;;25;1.00;115.06;92.18;115.86;93.44;0.72;0.28;0.00;1.00;;2
translation-far_corrected;;0;;1;1;0;0;1;;25;0.92;128.75;201.54;129.72;211.26;0.36;0.64;0.56;0.44;;2
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;292;0.99;433.97;152.16;456.01;152.46;0.63;0.37;0.54;0.46;;18
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;292;0.86;411.88;240.38;434.88;240.38;0.61;0.39;0.78;0.22;;18
translation-individual;;0;;1;1;0;0;0;;33;1.00;156.00;96.85;159.21;99.31;0.52;0.48;0.06;0.94;;2
translation-individual_corrected;;0;;1;1;0;0;1;;33;0.94;143.11;153.59;146.20;155.99;0.12;0.88;0.79;0.21;;2
1-Shabam-reference-individual;;0;;1;1;0;0;0;;134;1.00;155.50;94.49;159.27;95.37;0.92;0.08;0.19;0.81;;9
1-Shabam-reference-individual_corrected;;1;;1;1;1;1;1;;134;1.00;175.76;160.47;181.53;161.64;0.86;0.14;0.49;0.51;;9
1.lSRP-pepper-individual;;0;;1;1;0;0;0;;202;1.00;168.81;78.93;169.35;78.95;0.19;0.81;0.09;0.91;;14
1.lSRP-pepper-individual_corrected;;1;;1;1;1;1;1;;202;1.00;195.31;147.11;195.33;147.68;0.13;0.87;0.59;0.41;;14
