Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;1;;51;1.00;132.47;111.54;133.09;117.21;0.37;0.63;0.45;0.55;;6
filler-1_corrected;;0;;1;1;0;0;0;;51;0.98;116.05;144.94;116.61;153.31;0.43;0.57;0.10;0.90;;6
filler-2;;0;;0;1;0;0;1;;9;1.00;145.88;63.57;150.75;64.39;0.67;0.33;0.11;0.89;;2
filler-2_corrected;;0;;0;1;0;0;0;;9;0.89;127.08;82.36;133.39;82.40;0.78;0.22;0.00;1.00;;2
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;44;0.91;465.68;148.97;490.57;154.96;0.41;0.59;0.75;0.25;;5
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;44;0.98;396.37;159.56;419.68;159.58;0.41;0.59;0.34;0.66;;5
translation-far;;0;;1;1;0;0;0;;14;1.00;214.64;72.71;250.38;73.32;1.00;0.00;0.71;0.29;;2
translation-far_corrected;;0;;1;1;1;1;0;;14;1.00;197.57;102.12;231.79;102.18;1.00;0.00;0.00;1.00;;2
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;252;0.97;356.49;139.09;356.72;139.53;0.72;0.28;0.14;0.86;;32
1.Shabam-Marketing-reference_corrected;;0;;1;0;1;1;0;;252;0.38;321.02;208.38;321.32;209.16;0.73;0.27;0.03;0.97;;32
translation-individual;;0;;1;1;0;0;0;;10;1.00;117.44;52.59;119.33;55.61;0.90;0.10;0.00;1.00;;1
translation-individual_corrected;;0;;1;0;0;0;0;;10;0.40;101.12;63.68;102.18;64.56;1.00;0.00;0.00;1.00;;1
1.lSRP-pepper-individual;;0;;1;1;1;1;0;;43;1.00;284.90;124.52;287.97;126.47;0.67;0.33;0.05;0.95;;6
1.lSRP-pepper-individual_corrected;;0;;1;0;1;1;0;;43;0.49;259.84;193.15;265.12;198.99;0.79;0.21;0.00;1.00;;6
1-Shabam-reference-individual;;0;;1;1;1;1;0;;37;0.97;280.73;101.34;297.36;103.08;0.84;0.16;0.03;0.97;;5
1-Shabam-reference-individual_corrected;;0;;1;0;1;1;0;;37;0.11;239.98;125.82;255.58;128.22;0.84;0.16;0.00;1.00;;5
