Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;0;;31;0.84;88.29;109.91;91.04;110.43;0.97;0.03;0.00;1.00;;5
filler-1_corrected;;0;;1;1;0;0;0;;31;0.74;113.76;172.82;113.76;175.17;0.55;0.45;0.00;1.00;;5
filler-2;;0;;1;0;1;1;0;;38;0.47;166.15;263.83;166.98;267.91;0.68;0.32;0.00;1.00;;6
filler-2_corrected;;0;;1;0;1;1;0;;38;0.45;262.72;399.43;262.94;403.26;0.42;0.58;0.00;1.00;;6
1.reference-lSRP-Right-shelf;;0;;1;1;1;1;0;;88;0.77;374.03;208.79;396.05;209.55;0.41;0.59;0.06;0.94;;14
1.reference-lSRP-Right-shelf_corrected;;0;;1;0;1;1;1;;88;0.60;492.12;303.88;527.74;308.35;0.39;0.61;0.19;0.81;;14
translation-far;;0;;1;1;0;0;1;;14;0.79;116.79;214.57;130.43;224.01;0.57;0.43;0.36;0.64;;2
translation-far_corrected;;1;;1;1;1;1;1;;14;0.79;224.43;295.09;245.47;305.30;0.64;0.36;0.71;0.29;;2
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;84;0.96;325.01;182.02;326.88;183.74;0.38;0.62;0.33;0.67;;14
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;84;0.83;415.15;262.88;422.80;263.45;0.36;0.64;0.58;0.42;;14
1.lSRP-pepper-individual;;1;;1;1;1;1;1;;87;0.79;184.40;206.74;187.52;207.74;0.70;0.30;0.11;0.89;;14
1.lSRP-pepper-individual_corrected;;1;;1;1;1;1;1;;87;0.74;296.78;291.60;308.97;293.46;0.61;0.39;0.22;0.78;;14
1-Shabam-reference-individual;;0;;1;1;0;0;0;;65;0.94;111.07;197.61;111.08;198.12;0.91;0.09;0.26;0.74;;11
1-Shabam-reference-individual_corrected;;1;;1;1;1;1;1;;65;0.82;192.46;289.77;193.73;290.12;0.86;0.14;0.31;0.69;;11
translation-individual;;0;;1;1;0;0;0;;15;0.93;62.50;117.05;63.73;121.94;0.93;0.07;0.00;1.00;;2
translation-individual_corrected;;0;;1;1;0;0;0;;15;0.73;106.44;177.73;106.44;187.18;0.73;0.27;0.00;1.00;;2
