Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;0;1;1;1;1;;6;1.00;231.58;153.17;242.72;154.12;0.67;0.33;0.67;0.33;;1
filler-1_corrected;;0;;0;0;1;1;1;;6;0.33;3485.25;2726.22;3582.84;2810.15;0.33;0.67;0.83;0.17;;1
filler-2;;0;;0;1;0;0;0;;1;1.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;;0
filler-2_corrected;;0;;0;1;0;0;0;;1;1.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;;0
FULL_BAY_IrishRecipe_cell4;;0;;0;0;0;0;0;;7;0.14;251.29;48.06;252.30;48.22;0.00;1.00;0.57;0.43;;2
FULL_BAY_IrishRecipe_cell4_corrected;;0;;0;0;1;1;0;;7;0.00;318.18;94.83;328.79;98.07;0.00;1.00;0.71;0.29;;2
XXX-translation-1;;0;;0;1;0;0;0;;2;1.00;14.00;88.50;14.00;88.50;0.00;1.00;0.00;1.00;;1
XXX-translation-1_corrected;;0;;0;0;1;1;1;;2;0.00;1190.50;4140.50;1190.50;4140.50;0.50;0.50;0.50;0.50;;1
3_SHELVES_IrishRecipe_cell4;;0;;1;0;1;1;0;;22;0.05;182.24;96.78;191.08;98.73;1.00;0.00;0.95;0.05;;2
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;0;1;1;0;;22;0.00;205.86;217.64;215.91;221.73;0.91;0.09;0.95;0.05;;2
XXX-translation-2;;0;;0;0;1;1;0;;7;0.29;332.67;118.04;367.31;118.04;0.86;0.14;1.00;0.00;;1
XXX-translation-2_corrected;;0;;0;0;0;1;0;;7;0.00;399.45;74.14;461.08;90.56;0.29;0.71;1.00;0.00;;1
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;1;1;0;;31;0.97;178.60;101.97;188.66;101.97;0.26;0.74;1.00;0.00;;7
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;0;1;1;0;;31;0.58;158.77;175.35;160.28;182.28;0.10;0.90;0.94;0.06;;7
