Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;194;0.90;357.15;225.50;357.19;227.56;0.63;0.37;0.75;0.25;;18
filler-1_corrected;;1;;1;1;1;1;1;;194;0.94;394.60;389.66;395.56;403.01;0.58;0.42;0.64;0.36;;18
filler-2;;1;;1;1;1;1;1;;27;0.96;255.47;152.44;256.99;162.98;0.22;0.78;0.74;0.26;;3
filler-2_corrected;;1;;1;1;1;1;1;;27;0.93;282.28;221.92;283.84;236.79;0.19;0.81;0.63;0.37;;3
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;129;0.89;331.41;200.69;347.44;209.75;0.45;0.55;0.59;0.41;;14
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;129;0.91;356.77;262.97;366.05;270.01;0.40;0.60;0.39;0.61;;14
translation-far;;0;;1;1;0;0;0;;27;1.00;253.74;56.56;268.71;61.19;0.74;0.26;1.00;0.00;;2
translation-far_corrected;;0;;1;1;0;0;0;;27;1.00;264.05;71.76;282.24;74.72;0.74;0.26;0.96;0.04;;2
1.Shabam-Marketing-reference;;0;;1;0;1;1;1;;252;0.58;526.34;417.42;558.20;417.59;0.48;0.52;0.45;0.55;;26
1.Shabam-Marketing-reference_corrected;;0;;1;0;1;1;1;;252;0.49;601.58;605.23;633.56;617.03;0.48;0.52;0.43;0.57;;26
1-Shabam-reference-individual;;0;;1;0;1;1;0;;54;0.22;267.76;255.68;291.71;257.47;0.59;0.41;0.00;1.00;;4
1-Shabam-reference-individual_corrected;;0;;1;0;1;1;0;;54;0.04;2069.70;5031.46;2131.04;5083.86;0.41;0.59;0.00;1.00;;4
1.lSRP-pepper-individual;;0;;1;0;1;1;0;;40;0.65;229.97;132.36;232.23;132.51;0.60;0.40;0.00;1.00;;3
1.lSRP-pepper-individual_corrected;;0;;1;0;1;1;0;;40;0.15;342.24;301.06;350.08;301.69;0.48;0.53;0.00;1.00;;4
translation-individual;;0;;1;0;1;1;0;;25;0.12;162.71;125.73;162.80;136.11;0.80;0.20;0.00;1.00;;2
translation-individual_corrected;;0;;1;0;1;1;0;;25;0.00;286.62;410.49;290.20;440.94;0.48;0.52;0.00;1.00;;2
