Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;1;;305;0.95;157.29;174.63;157.42;174.96;0.76;0.24;0.65;0.35;;14
filler-1_corrected;;1;;1;1;1;1;1;;305;0.85;193.08;470.60;194.25;479.56;0.65;0.35;0.58;0.42;;14
filler-2;;0;;1;1;0;0;0;;31;1.00;56.89;26.59;57.53;26.71;0.97;0.03;0.35;0.65;;2
filler-2_corrected;;0;;1;1;0;0;0;;31;1.00;71.16;49.25;71.35;49.35;0.94;0.06;0.10;0.90;;2
FULL_BAY_IrishRecipe_cell4;;1;;1;1;1;1;1;;61;1.00;67.17;123.43;70.03;124.65;0.44;0.56;0.26;0.74;;3
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;61;0.57;90.21;319.11;90.23;319.25;0.62;0.38;0.20;0.80;;3
XXX-translation-1;;0;;1;1;0;0;1;;39;1.00;130.45;83.70;133.00;83.96;0.85;0.15;0.36;0.64;;2
XXX-translation-1_corrected;;1;;1;1;1;1;1;;39;0.92;212.19;172.85;219.94;172.88;0.64;0.36;0.26;0.74;;2
3_SHELVES_IrishRecipe_cell4;;1;;1;1;1;1;1;;153;1.00;270.95;128.05;272.96;133.85;0.28;0.72;0.17;0.83;;10
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;153;0.59;286.76;266.18;286.77;271.63;0.29;0.71;0.16;0.84;;10
XXX-translation-2;;0;;1;1;0;0;1;;25;1.00;62.65;46.93;68.57;47.09;0.60;0.40;0.36;0.64;;1
XXX-translation-2_corrected;;0;;1;1;0;0;0;;25;1.00;56.71;97.93;59.09;98.65;0.36;0.64;0.08;0.92;;1
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;0;0;1;;84;1.00;161.99;73.77;179.05;76.96;0.50;0.50;0.62;0.38;;4
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;84;0.93;166.38;161.92;180.15;170.62;0.24;0.76;0.38;0.62;;4
