Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;69;0.97;363.23;173.11;372.46;174.94;0.49;0.51;0.43;0.57;;14
filler-1_corrected;;1;;1;1;1;1;1;;69;0.80;377.19;317.15;389.41;327.24;0.51;0.49;0.59;0.41;;14
filler-2;;1;;1;1;1;1;1;;65;1.00;228.21;150.75;232.95;152.30;0.89;0.11;0.37;0.63;;14
filler-2_corrected;;1;;1;1;1;1;1;;65;0.91;254.38;252.77;255.98;255.01;0.86;0.14;0.52;0.48;;14
FULL_BAY_IrishRecipe_cell4;;0;;1;1;1;1;0;;42;0.90;144.59;143.77;144.77;144.02;0.67;0.33;0.00;1.00;;9
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;42;0.74;245.51;296.93;245.53;299.46;0.50;0.50;0.07;0.93;;9
XXX-translation-1;;0;;0;1;0;0;0;;8;0.75;86.84;177.41;89.80;180.30;0.75;0.25;0.00;1.00;;2
XXX-translation-1_corrected;;0;;0;0;0;1;1;;8;0.63;148.89;360.10;168.08;377.72;0.38;0.63;0.38;0.63;;2
3_SHELVES_IrishRecipe_cell4;;0;;1;1;1;1;0;;31;1.00;198.84;125.40;199.09;127.82;0.19;0.81;0.10;0.90;;7
3_SHELVES_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;31;0.87;234.08;223.97;235.54;228.94;0.16;0.84;0.23;0.77;;7
XXX-translation-2;;0;;0;1;0;0;0;;8;1.00;166.20;43.18;175.51;43.27;0.63;0.38;0.00;1.00;;1
XXX-translation-2_corrected;;0;;0;1;0;0;0;;8;1.00;188.00;68.36;193.31;68.45;0.50;0.50;0.00;1.00;;1
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;1;1;0;;12;1.00;166.69;119.41;169.67;133.49;0.25;0.75;0.08;0.92;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;12;0.75;202.23;231.06;211.08;233.53;0.17;0.83;0.17;0.83;;2
