Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;0;1;1;0;;33;0.30;307.92;311.35;333.25;352.09;0.85;0.15;0.03;0.97;;4
filler-1_corrected;;1;;1;1;1;1;1;;33;0.91;3161.54;429.21;3205.06;433.69;0.24;0.76;0.76;0.24;;4
filler-2;;0;;1;0;1;1;0;;23;0.39;308.94;269.31;331.27;269.44;0.91;0.09;0.00;1.00;;3
filler-2_corrected;;1;;1;1;1;1;1;;23;0.83;961.35;861.56;967.57;864.16;0.35;0.65;0.65;0.35;;3
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;39;0.85;237.34;233.51;237.35;233.75;0.69;0.31;0.23;0.77;;5
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;39;0.85;394.51;259.98;394.54;262.26;0.74;0.26;0.31;0.69;;5
translation-far;;0;;1;0;1;1;0;;15;0.07;196.72;287.67;199.18;306.12;0.67;0.33;0.00;1.00;;2
translation-far_corrected;;0;;1;1;0;0;0;;15;1.00;187.50;38.63;209.03;42.36;0.00;1.00;1.00;0.00;;2
1.Shabam-Marketing-reference;;0;;1;0;1;1;1;;70;0.64;621.88;450.86;624.30;450.92;0.53;0.47;0.34;0.66;;9
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;70;0.93;844.62;644.40;847.38;646.28;0.67;0.33;0.69;0.31;;9
translation-individual;;0;;1;0;1;1;0;;15;0.33;243.36;254.98;244.07;276.78;1.00;0.00;0.07;0.93;;2
translation-individual_corrected;;0;;1;1;0;0;1;;15;1.00;154.44;95.15;157.47;95.15;0.20;0.80;0.80;0.20;;2
1.lSRP-pepper-individual;;0;;1;0;1;1;0;;44;0.36;315.21;265.65;316.70;266.43;0.95;0.05;0.07;0.93;;6
1.lSRP-pepper-individual_corrected;;1;;1;1;1;1;1;;44;0.82;602.06;675.75;602.56;676.40;0.18;0.82;0.84;0.16;;6
1-Shabam-reference-individual;;1;;1;1;1;1;1;;31;0.97;334.94;200.51;352.00;200.64;0.32;0.68;0.55;0.45;;4
1-Shabam-reference-individual_corrected;;0;;1;1;0;0;0;;31;1.00;69.02;88.68;71.77;90.83;0.97;0.03;0.55;0.45;;4
