Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;0;;21;1.00;132.33;71.79;141.03;72.98;0.48;0.52;1.00;0.00;;3
filler-1_corrected;;1;;1;1;1;1;1;;21;0.90;644.55;185.94;688.90;196.34;0.14;0.86;0.71;0.29;;3
filler-2;;0;;1;1;0;0;0;;10;1.00;44.43;35.80;44.54;35.97;1.00;0.00;1.00;0.00;;1
filler-2_corrected;;0;;1;1;1;1;0;;10;0.90;746.14;143.27;801.57;152.65;0.30;0.70;0.90;0.10;;1
1.reference-lSRP-Right-shelf;;0;;1;1;0;0;0;;36;1.00;240.98;52.19;248.84;52.43;0.42;0.58;0.97;0.03;;4
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;36;0.75;1143.29;571.19;1159.55;581.67;0.11;0.89;0.33;0.67;;4
translation-far;;0;;1;1;0;0;0;;14;1.00;115.55;30.44;123.59;30.88;0.00;1.00;1.00;0.00;;2
translation-far_corrected;;0;;1;1;0;0;0;;14;1.00;83.42;61.08;85.72;61.37;0.00;1.00;0.43;0.57;;2
1.Shabam-Marketing-reference;;0;;1;1;1;1;0;;33;1.00;251.94;109.76;253.55;109.97;0.12;0.88;0.94;0.06;;5
1.Shabam-Marketing-reference_corrected;;0;;1;1;1;1;0;;33;0.91;223.58;314.27;224.01;315.30;0.03;0.97;0.85;0.15;;5
translation-individual;;0;;1;1;1;1;0;;13;1.00;193.01;98.00;196.45;108.99;0.00;1.00;1.00;0.00;;2
translation-individual_corrected;;0;;1;1;1;1;0;;13;0.85;438.73;1736.13;455.88;1786.60;0.08;0.92;0.46;0.54;;2
1-Shabam-reference-individual;;0;;1;1;0;0;1;;49;1.00;164.84;77.21;165.42;77.66;0.12;0.88;0.90;0.10;;10
1-Shabam-reference-individual_corrected;;0;;1;1;1;1;0;;49;0.73;179.69;445.41;189.88;445.42;0.00;1.00;0.41;0.59;;10
1.lSRP-pepper-individual;;0;;1;0;1;1;1;;44;0.39;239.18;428.53;239.23;436.96;0.32;0.68;0.36;0.64;;9
1.lSRP-pepper-individual_corrected;;0;;1;0;1;1;0;;44;0.41;230.42;550.93;230.65;554.31;0.00;1.00;0.98;0.02;;9
