Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;0;1;1;0;;23;0.39;184.22;340.22;191.88;346.90;1.00;0.00;0.91;0.09;;3
filler-1_corrected;;0;;1;0;1;1;1;;23;0.30;12850.23;19837.36;13107.45;20233.37;0.61;0.39;0.39;0.61;;3
filler-2;;0;;1;0;1;1;0;;27;0.11;263.01;187.96;263.97;189.90;0.89;0.11;1.00;0.00;;4
filler-2_corrected;;0;;1;0;1;1;1;;27;0.11;7580.33;11174.64;7814.19;11585.77;0.74;0.26;0.22;0.78;;4
1.reference-lSRP-Right-shelf;;0;;1;0;1;1;0;;61;0.00;367.59;124.85;408.21;125.79;0.48;0.52;1.00;0.00;;7
1.reference-lSRP-Right-shelf_corrected;;0;;1;0;1;1;0;;61;0.00;285.47;133.61;289.15;135.14;1.00;0.00;0.00;1.00;;7
translation-far;;0;;1;0;1;1;0;;11;0.00;161.36;99.88;179.50;99.99;0.73;0.27;1.00;0.00;;1
translation-far_corrected;;0;;1;0;0;0;0;;11;0.00;42.39;21.46;47.43;22.43;1.00;0.00;0.00;1.00;;1
1.Shabam-Marketing-reference;;0;;1;0;1;1;0;;130;0.00;253.93;176.01;253.96;177.82;0.62;0.38;1.00;0.00;;18
1.Shabam-Marketing-reference_corrected;;0;;1;0;1;1;0;;130;0.00;131605.74;95266.21;132080.93;95604.87;0.99;0.01;0.01;0.99;;19
1.lSRP-pepper-individual;;0;;1;0;1;1;1;;58;0.48;247.03;532.55;249.25;539.70;0.43;0.57;0.72;0.28;;9
1.lSRP-pepper-individual_corrected;;0;;1;0;1;1;1;;58;0.36;814.52;852.23;814.71;855.16;0.74;0.26;0.16;0.84;;9
1-Shabam-reference-individual;;0;;1;0;1;1;0;;35;0.03;237.36;550.39;246.04;572.32;0.86;0.14;0.94;0.06;;5
1-Shabam-reference-individual_corrected;;0;;1;0;1;1;0;;35;0.03;443.46;568.88;448.85;574.25;1.00;0.00;0.00;1.00;;5
translation-individual;;0;;1;0;1;1;0;;13;0.00;185.92;358.03;189.77;365.58;0.69;0.31;1.00;0.00;;1
translation-individual_corrected;;0;;1;0;0;0;0;;13;0.00;70.60;53.68;73.35;54.18;1.00;0.00;0.00;1.00;;1
