Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;256;1.00;287.05;90.98;289.57;92.10;0.65;0.35;0.64;0.36;;35
filler-1_corrected;;1;;1;1;1;1;1;;256;0.90;677.61;191.67;681.08;191.79;0.59;0.41;0.13;0.87;;35
filler-2;;1;;1;1;1;1;1;;93;0.97;327.24;106.42;327.25;107.35;0.31;0.69;0.19;0.81;;12
filler-2_corrected;;0;;1;1;0;0;0;;93;1.00;205.24;55.45;208.34;55.78;0.47;0.53;0.05;0.95;;12
FULL_BAY_IrishRecipe_cell4;;0;;1;0;1;1;1;;198;0.48;212.56;100.62;212.67;101.33;0.13;0.87;0.14;0.86;;24
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;1;0;0;0;;198;0.89;180.67;59.82;181.72;60.21;0.32;0.68;0.09;0.91;;24
XXX-translation-1;;0;;1;1;0;0;0;;16;1.00;101.43;103.08;107.44;103.57;0.00;1.00;0.19;0.81;;2
XXX-translation-1_corrected;;0;;1;1;0;0;0;;16;1.00;109.55;35.56;118.22;37.92;0.31;0.69;0.00;1.00;;2
3_SHELVES_IrishRecipe_cell4;;0;;1;1;0;0;0;;29;1.00;239.87;35.87;278.80;35.95;0.31;0.69;0.00;1.00;;3
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;0;1;1;0;;29;0.28;1013.93;511.82;1015.46;546.34;0.24;0.76;0.00;1.00;;3
XXX-translation-2;;1;;1;1;1;1;1;;29;1.00;187.36;94.10;187.74;96.74;0.69;0.31;0.28;0.72;;4
XXX-translation-2_corrected;;0;;1;0;1;1;1;;29;0.66;537.44;454.26;550.31;491.17;0.48;0.52;0.14;0.86;;4
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;1;;1;1;1;1;1;;37;1.00;122.81;97.97;128.68;98.47;0.59;0.41;0.32;0.68;;4
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;37;0.73;343.16;559.33;343.17;573.13;0.30;0.70;0.16;0.84;;5
