Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;0;0;0;0;;315;0.01;56.04;42.44;56.21;42.57;1.00;0.00;1.00;0.00;;13
filler-1_corrected;;0;;1;0;0;0;0;;315;0.01;64.89;33.24;65.10;33.34;0.99;0.01;1.00;0.00;;13
filler-2;;0;;1;0;0;0;0;;83;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;;4
filler-2_corrected;;0;;1;0;0;0;0;;83;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;;4
1.reference-lSRP-Right-shelf;;0;;1;0;0;0;0;;336;0.00;42.44;81.15;42.56;81.39;1.00;0.00;0.99;0.01;;13
1.reference-lSRP-Right-shelf_corrected;;0;;1;0;0;0;0;;336;0.00;32.69;115.99;32.78;116.33;1.00;0.00;0.99;0.01;;13
translation-far;;0;;1;0;1;1;1;;31;0.61;404.81;358.13;407.89;358.53;0.87;0.13;0.19;0.81;;3
translation-far_corrected;;0;;1;0;1;1;1;;31;0.48;464.42;704.17;465.28;721.39;0.87;0.13;0.26;0.74;;3
1.Shabam-Marketing-reference;;0;;1;0;0;0;0;;223;0.01;69.03;96.27;69.49;96.93;1.00;0.00;0.99;0.01;;11
1.Shabam-Marketing-reference_corrected;;0;;1;0;0;0;0;;223;0.00;67.49;114.20;67.93;114.98;1.00;0.00;0.99;0.01;;11
1.lSRP-pepper-individual;;0;;1;0;1;1;0;;81;0.54;174.55;171.89;175.11;172.24;0.60;0.40;0.02;0.98;;10
1.lSRP-pepper-individual_corrected;;0;;1;0;1;1;0;;81;0.31;194.79;390.36;197.62;390.36;0.64;0.36;0.05;0.95;;10
translation-individual;;0;;1;1;0;0;0;;25;0.88;126.92;133.67;140.25;137.33;1.00;0.00;0.00;1.00;;3
translation-individual_corrected;;0;;1;1;1;1;0;;25;0.68;193.30;284.35;219.26;293.75;0.96;0.04;0.00;1.00;;3
1-Shabam-reference-individual;;0;;1;1;0;0;0;;48;0.92;147.81;130.81;154.35;131.41;0.60;0.40;0.04;0.96;;6
1-Shabam-reference-individual_corrected;;0;;1;1;0;0;1;;48;0.81;145.64;262.14;153.07;265.20;0.31;0.69;0.19;0.81;;6
