Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;1;;53;1.00;89.77;46.17;89.88;46.32;0.47;0.53;0.40;0.60;;4
filler-1_corrected;;0;;1;0;1;1;1;;53;0.32;17359.24;2307.37;17364.63;2311.12;0.47;0.53;0.32;0.68;;4
filler-2;;0;;1;1;0;0;1;;65;1.00;126.66;36.88;126.88;36.99;0.57;0.43;0.54;0.46;;6
filler-2_corrected;;0;;1;0;1;1;1;;65;0.25;48917.44;4751.14;48925.29;4751.16;0.46;0.54;0.45;0.55;;6
FULL_BAY_Current_cell1;;0;;1;1;0;0;0;;289;1.00;75.07;70.61;75.09;70.62;0.69;0.31;0.08;0.92;;21
FULL_BAY_Current_cell1_corrected;;0;;1;0;1;1;0;;289;0.06;16248.60;2111.50;16269.95;2111.79;0.45;0.55;0.06;0.94;;21
XXX-translation-1;;0;;1;1;0;0;0;;24;1.00;75.59;38.38;75.65;38.40;0.63;0.38;0.00;1.00;;1
XXX-translation-1_corrected;;0;;1;0;1;1;0;;24;0.04;1385.82;363.13;1436.66;371.15;0.29;0.71;0.00;1.00;;1
3_SHELVES_Current_cell1;;0;;1;1;0;0;0;;234;1.00;124.26;48.32;124.90;48.35;0.97;0.03;0.10;0.90;;16
3_SHELVES_Current_cell1_corrected;;0;;1;0;1;1;1;;234;0.02;5060693.16;1025343.14;5072098.43;1027641.72;0.11;0.89;0.83;0.17;;16
XXX-translation-2;;0;;1;1;0;0;0;;23;1.00;87.44;29.90;92.59;29.96;1.00;0.00;0.00;1.00;;2
XXX-translation-2_corrected;;0;;1;0;1;1;1;;23;0.00;10887.51;2536.81;11624.15;2720.56;0.35;0.65;0.65;0.35;;2
PRODUCT_SHOT_skinless_current_cell1;;0;;1;1;0;0;0;;86;1.00;74.32;44.21;74.36;44.37;1.00;0.00;0.01;0.99;;6
PRODUCT_SHOT_skinless_current_cell1_corrected;;0;;1;0;1;1;1;;86;0.00;41723.95;11194.91;41800.81;11242.61;0.47;0.53;0.51;0.49;;6
