Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;92;0.93;262.45;236.34;263.71;240.34;0.62;0.38;0.70;0.30;;6
filler-1_corrected;;1;;1;1;1;1;1;;92;0.82;3872.51;5240.71;3901.04;5249.00;0.66;0.34;0.65;0.35;;6
filler-2;;0;;1;1;0;0;0;;72;0.90;118.05;197.13;118.19;198.72;0.29;0.71;0.94;0.06;;5
filler-2_corrected;;0;;1;1;1;1;0;;72;0.94;210.26;612.38;211.36;617.27;0.65;0.35;0.92;0.08;;5
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;363;0.79;273.70;238.47;273.73;238.47;0.33;0.67;0.80;0.20;;28
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;363;0.80;3926.09;2049.26;3959.75;2070.81;0.57;0.43;0.78;0.22;;28
translation-far;;1;;1;1;1;1;1;;33;0.76;238.69;221.14;239.29;228.67;0.21;0.79;0.82;0.18;;3
translation-far_corrected;;1;;1;1;1;1;1;;33;0.76;1081.66;459.74;1122.80;474.26;0.27;0.73;0.73;0.27;;3
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;251;0.79;396.55;288.28;396.93;288.95;0.27;0.73;0.74;0.26;;18
1.Shabam-Marketing-reference_corrected;;0;;1;0;1;1;1;;251;0.64;69435.10;9536.82;69622.62;9548.81;0.34;0.66;0.74;0.26;;18
translation-individual;;1;;1;1;1;1;1;;63;0.98;172.99;150.78;173.59;152.50;0.71;0.29;0.87;0.13;;4
translation-individual_corrected;;1;;1;1;1;1;1;;63;0.90;4843.15;4573.87;4903.15;4637.60;0.89;0.11;0.89;0.11;;4
1-Shabam-reference-individual;;1;;1;1;1;1;1;;104;1.00;185.92;117.36;197.00;117.47;0.58;0.42;0.80;0.20;;8
1-Shabam-reference-individual_corrected;;1;;1;1;1;1;1;;104;0.84;3212.15;2025.87;3212.40;2030.72;0.75;0.25;0.75;0.25;;8
1.lSRP-pepper-individual;;1;;1;1;1;1;1;;49;0.96;187.02;170.54;195.28;170.69;0.20;0.80;0.78;0.22;;4
1.lSRP-pepper-individual_corrected;;1;;1;1;1;1;1;;49;0.80;2978.07;2146.33;3074.48;2220.21;0.37;0.63;0.69;0.31;;4
