Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;1;;30;1.00;108.98;133.17;109.10;134.19;0.33;0.67;0.73;0.27;;3
filler-1_corrected;;0;;1;1;1;1;0;;30;1.00;163.16;180.49;164.28;180.51;0.93;0.07;0.23;0.77;;3
filler-2;;0;;1;1;0;0;0;;29;1.00;232.50;67.41;234.98;67.48;0.38;0.62;0.97;0.03;;2
filler-2_corrected;;1;;1;1;1;1;1;;29;1.00;320.12;135.61;320.68;140.22;0.62;0.38;0.24;0.76;;2
FULL_BAY_IrishRecipe_cell4;;0;;1;1;1;1;0;;29;0.90;114.21;126.06;114.25;126.51;0.07;0.93;0.93;0.07;;2
FULL_BAY_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;29;0.79;176.54;162.68;176.54;167.11;0.90;0.10;0.66;0.34;;2
XXX-translation-1;;0;;1;1;0;0;0;;13;1.00;47.85;59.88;48.54;60.32;0.23;0.77;1.00;0.00;;1
XXX-translation-1_corrected;;0;;1;1;0;0;0;;13;1.00;59.48;86.20;62.28;86.20;1.00;0.00;0.23;0.77;;1
3_SHELVES_IrishRecipe_cell4;;1;;1;1;1;1;1;;145;0.93;228.58;152.93;235.84;153.89;0.21;0.79;0.86;0.14;;12
3_SHELVES_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;145;0.96;351.79;183.43;373.18;186.04;0.48;0.52;0.67;0.33;;12
XXX-translation-2;;0;;1;1;0;0;0;;23;0.70;78.36;136.25;79.03;136.59;0.61;0.39;1.00;0.00;;2
XXX-translation-2_corrected;;0;;1;1;0;0;0;;23;0.96;116.50;167.42;122.02;167.88;1.00;0.00;0.83;0.17;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;1;;1;1;1;1;1;;49;1.00;207.87;116.62;211.13;118.17;0.35;0.65;0.86;0.14;;4
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;49;0.94;339.59;126.15;343.67;127.31;0.73;0.27;0.31;0.69;;4
