Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;158;1.00;330.69;164.16;330.69;169.03;0.72;0.28;0.49;0.51;;8
filler-1_corrected;;1;;1;1;1;1;1;;158;0.67;25371.30;5242.91;25402.90;5250.29;0.68;0.32;0.23;0.77;;8
filler-2;;1;;1;1;1;1;1;;124;0.91;360.58;199.06;373.43;203.20;0.56;0.44;0.34;0.66;;6
filler-2_corrected;;0;;1;0;1;1;1;;124;0.52;31098.71;9400.03;31098.91;9400.13;0.52;0.48;0.46;0.54;;6
FULL_BAY_IrishRecipe_cell4;;0;;1;1;1;1;0;;43;1.00;75.14;100.91;75.86;108.85;0.40;0.60;0.02;0.98;;2
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;43;0.58;366.86;87.29;401.62;96.56;0.72;0.28;0.16;0.84;;2
XXX-translation-1;;0;;1;1;0;0;0;;35;1.00;52.26;79.76;54.13;82.59;0.20;0.80;0.00;1.00;;2
XXX-translation-1_corrected;;0;;1;1;0;0;1;;35;0.97;242.53;58.47;249.02;58.49;0.17;0.83;0.31;0.69;;2
3_SHELVES_IrishRecipe_cell4;;0;;1;1;1;1;0;;289;0.99;227.77;98.24;231.43;98.63;0.20;0.80;0.04;0.96;;14
3_SHELVES_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;289;0.76;1495.73;357.29;1522.15;365.24;0.34;0.66;0.28;0.72;;14
XXX-translation-2;;0;;1;1;0;0;0;;41;1.00;125.41;63.78;128.01;63.78;0.85;0.15;0.07;0.93;;2
XXX-translation-2_corrected;;0;;1;1;0;0;1;;41;1.00;234.58;51.77;235.56;52.13;0.49;0.51;0.20;0.80;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;0;0;0;;257;1.00;152.91;53.44;158.01;53.47;0.54;0.46;0.02;0.98;;15
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;0;0;1;;257;0.91;383.03;71.14;391.37;72.49;0.41;0.59;0.19;0.81;;15
