Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;976;0.85;391.72;210.01;397.41;210.56;0.41;0.59;0.67;0.33;;60
filler-1_corrected;;1;;1;1;1;1;1;;976;0.89;417.14;189.68;417.99;189.70;0.50;0.50;0.75;0.25;;60
filler-2;;1;;1;1;1;1;1;;986;0.80;549.73;164.72;589.98;164.89;0.47;0.53;0.60;0.40;;60
filler-2_corrected;;1;;1;1;1;1;1;;986;0.94;543.91;156.96;547.20;157.87;0.50;0.50;0.71;0.29;;60
FULL_BAY_IrishRecipe_cell4;;0;;1;0;1;1;1;;67;0.36;414.97;88.09;415.30;89.08;0.69;0.31;0.79;0.21;;4
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;0;1;1;0;;67;0.30;384.74;89.06;390.76;94.84;0.72;0.28;0.93;0.07;;4
XXX-translation-1;;0;;1;0;1;1;0;;56;0.48;383.32;140.56;390.82;141.94;0.91;0.09;0.93;0.07;;4
XXX-translation-1_corrected;;0;;1;1;1;1;0;;56;0.89;276.15;118.29;291.70;121.43;0.91;0.09;0.98;0.02;;4
3_SHELVES_IrishRecipe_cell4;;1;;1;1;1;1;1;;204;0.98;388.27;97.72;416.55;99.90;0.23;0.77;0.29;0.71;;13
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;204;0.54;541.56;117.82;557.54;121.58;0.26;0.74;0.46;0.54;;13
XXX-translation-2;;1;;1;1;0;1;1;;27;0.89;393.84;83.67;442.49;91.66;0.22;0.78;0.78;0.22;;2
XXX-translation-2_corrected;;1;;1;1;1;1;1;;27;1.00;387.37;88.49;434.81;93.16;0.22;0.78;0.85;0.15;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;1;;1;1;1;1;1;;57;1.00;254.53;102.53;263.12;108.90;0.30;0.70;0.68;0.32;;4
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;57;0.88;350.20;111.26;350.78;117.05;0.30;0.70;0.74;0.26;;4
