Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;0;1;1;1;;39;0.62;448.65;902.07;456.62;1032.50;0.87;0.13;0.72;0.28;;7
filler-1_corrected;;1;;1;1;1;1;1;;39;0.67;10904.77;5029.35;11082.04;5106.36;0.44;0.56;0.69;0.31;;7
filler-2;;1;;1;1;1;1;1;;40;0.73;281.21;317.14;281.38;324.10;0.68;0.33;0.83;0.18;;6
filler-2_corrected;;1;;1;1;1;1;1;;40;0.90;553.13;285.69;592.95;307.62;0.43;0.58;0.78;0.23;;6
1.reference-lSRP-Right-shelf;;0;;1;1;0;0;1;;32;1.00;149.69;155.63;156.19;155.85;0.16;0.84;0.44;0.56;;5
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;32;0.78;1715.94;12336.08;1718.29;12605.53;0.13;0.88;0.66;0.34;;5
translation-far;;0;;1;1;0;0;1;;17;1.00;147.52;148.52;148.93;148.52;0.53;0.47;0.53;0.47;;3
translation-far_corrected;;1;;1;1;1;1;1;;17;0.94;273.78;257.13;275.53;272.04;0.53;0.47;0.59;0.41;;3
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;159;0.99;287.17;167.54;287.17;168.20;0.68;0.32;0.53;0.47;;27
1.Shabam-Marketing-reference_corrected;;0;;1;0;1;1;1;;159;0.58;53803.25;21197.81;54005.07;21293.30;0.49;0.51;0.62;0.38;;27
1-Shabam-reference-individual;;1;;1;1;1;1;1;;21;1.00;218.55;126.46;228.24;127.22;0.48;0.52;0.29;0.71;;3
1-Shabam-reference-individual_corrected;;1;;1;1;1;1;1;;21;0.67;567.56;304.10;568.01;304.85;0.81;0.19;0.19;0.81;;3
translation-individual;;0;;1;1;0;0;0;;16;1.00;66.68;96.84;70.27;99.94;0.63;0.38;0.00;1.00;;3
translation-individual_corrected;;0;;1;0;1;1;1;;16;0.31;2609.41;1813.87;2616.28;1814.54;0.69;0.31;0.31;0.69;;3
1.lSRP-pepper-individual;;1;;1;1;0;1;1;;23;1.00;154.14;140.83;170.91;141.68;0.74;0.26;0.43;0.57;;4
1.lSRP-pepper-individual_corrected;;0;;1;0;1;1;1;;23;0.52;9549.42;4560.59;9734.03;4561.98;0.83;0.17;0.57;0.43;;4
