Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;1;1;0;;143;0.90;199.77;119.31;199.99;120.45;0.76;0.24;0.00;1.00;;7
filler-1_corrected;;1;;1;1;1;1;1;;143;0.87;561.28;208.85;561.51;210.14;0.55;0.45;0.44;0.56;;7
filler-2;;0;;1;1;0;0;0;;91;0.97;158.32;115.51;158.34;118.20;0.74;0.26;0.01;0.99;;4
filler-2_corrected;;1;;1;1;1;1;1;;91;0.78;676.69;260.55;712.72;276.93;0.47;0.53;0.54;0.46;;4
1.reference-lSRP-Right-shelf;;0;;1;1;1;1;0;;333;0.78;299.63;135.73;308.66;136.55;0.65;0.35;0.00;1.00;;17
1.reference-lSRP-Right-shelf_corrected;;0;;1;0;1;1;1;;333;0.57;885.67;244.85;893.17;245.47;0.46;0.54;0.42;0.58;;17
translation-far;;0;;1;1;1;1;0;;35;0.97;286.09;109.05;298.06;109.26;0.74;0.26;0.00;1.00;;2
translation-far_corrected;;0;;1;0;1;1;1;;35;0.57;973.50;248.22;994.87;248.54;0.63;0.37;0.66;0.34;;2
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;167;0.95;233.57;154.97;235.35;155.40;0.56;0.44;0.12;0.88;;13
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;167;0.68;717.46;296.72;735.24;297.01;0.37;0.63;0.67;0.33;;13
1-Shabam-reference-individual;;0;;1;1;1;1;0;;39;0.95;196.67;108.46;196.68;110.38;0.67;0.33;0.00;1.00;;2
1-Shabam-reference-individual_corrected;;1;;1;1;1;1;1;;39;0.82;478.83;192.13;485.42;193.69;0.51;0.49;0.46;0.54;;2
translation-individual;;0;;1;0;1;1;1;;62;0.47;437.55;509.97;437.58;513.68;0.73;0.27;0.32;0.68;;3
translation-individual_corrected;;0;;1;0;1;1;1;;62;0.29;16136.18;6534.87;16722.29;6792.20;0.65;0.35;0.66;0.34;;3
1.lSRP-pepper-individual;;1;;1;1;1;1;1;;30;0.97;250.10;231.48;255.24;238.46;0.33;0.67;0.23;0.77;;1
1.lSRP-pepper-individual_corrected;;0;;1;0;1;1;1;;30;0.40;2132.17;933.16;2235.69;993.14;0.30;0.70;0.70;0.30;;1
