Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;1;1;0;;172;0.89;300.06;123.62;313.38;126.36;0.67;0.33;0.92;0.08;;10
filler-1_corrected;;0;;1;1;1;1;0;;172;0.99;217.01;149.89;224.25;152.00;0.94;0.06;0.91;0.09;;10
filler-2;;0;;1;1;0;0;0;;40;1.00;128.64;68.33;137.51;68.67;1.00;0.00;0.95;0.05;;3
filler-2_corrected;;0;;1;1;0;0;0;;40;1.00;98.50;64.24;104.81;65.34;1.00;0.00;0.93;0.08;;3
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;148;0.91;411.22;189.41;456.53;199.59;0.47;0.53;0.42;0.58;;9
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;148;0.79;546.33;301.38;546.36;304.37;0.50;0.50;0.41;0.59;;9
translation-far;;0;;1;1;0;0;0;;23;1.00;125.27;89.23;133.21;91.58;0.70;0.30;0.96;0.04;;2
translation-far_corrected;;0;;1;1;0;1;0;;23;1.00;155.10;82.81;170.73;86.28;0.70;0.30;0.96;0.04;;2
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;228;0.98;379.18;138.01;382.96;138.60;0.74;0.26;0.88;0.12;;15
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;228;0.99;319.65;145.08;322.90;146.99;0.80;0.20;0.85;0.15;;15
1.lSRP-pepper-individual;;0;;1;1;0;0;1;;70;1.00;127.75;148.15;127.98;150.87;0.37;0.63;0.84;0.16;;6
1.lSRP-pepper-individual_corrected;;1;;1;1;1;1;1;;70;0.93;254.47;277.91;262.14;295.50;0.84;0.16;0.84;0.16;;6
translation-individual;;0;;1;1;0;0;0;;22;1.00;72.02;78.65;72.58;82.63;0.95;0.05;0.95;0.05;;2
translation-individual_corrected;;0;;1;1;0;0;0;;22;1.00;90.02;100.32;90.99;104.87;0.95;0.05;0.91;0.09;;2
1-Shabam-reference-individual;;1;;1;1;0;1;1;;43;1.00;159.47;139.32;166.49;139.91;0.81;0.19;0.72;0.28;;3
1-Shabam-reference-individual_corrected;;1;;1;1;1;1;1;;43;0.91;279.76;268.71;293.32;283.86;0.81;0.19;0.67;0.33;;3
