Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;0;;47;1.00;118.97;74.02;118.97;74.21;0.96;0.04;0.94;0.06;;2
filler-1_corrected;;0;;1;1;0;0;0;;47;1.00;131.29;98.42;133.57;98.45;0.91;0.09;0.87;0.13;;2
filler-2;;0;;1;1;0;0;0;;109;0.89;122.32;192.87;122.32;197.20;0.96;0.04;0.92;0.08;;4
filler-2_corrected;;0;;1;1;0;0;0;;109;0.90;141.64;359.05;141.66;359.65;0.93;0.07;0.76;0.24;;4
FULL_BAY_IrishRecipe_cell4;;0;;1;1;1;1;0;;130;0.94;136.94;114.22;139.54;114.35;0.85;0.15;0.92;0.08;;5
FULL_BAY_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;130;0.95;562.42;747.64;569.75;752.56;0.55;0.45;0.68;0.32;;5
XXX-translation-1;;0;;1;1;0;0;1;;56;0.88;117.15;296.63;118.06;328.12;0.50;0.50;0.68;0.32;;2
XXX-translation-1_corrected;;1;;1;1;1;1;1;;56;0.71;5702.68;42412.16;5728.88;42806.91;0.25;0.75;0.68;0.32;;2
3_SHELVES_IrishRecipe_cell4;;0;;1;1;1;1;0;;379;0.88;315.37;129.36;317.93;129.58;0.32;0.68;0.99;0.01;;15
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;379;0.97;296.33;249.98;298.19;250.83;0.31;0.69;0.95;0.05;;15
XXX-translation-2;;1;;1;1;1;1;1;;38;1.00;171.33;191.45;175.77;206.50;0.11;0.89;0.74;0.26;;1
XXX-translation-2_corrected;;0;;1;1;0;0;0;;38;0.89;151.23;356.59;151.94;392.31;0.08;0.92;0.74;0.26;;1
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;1;1;0;;257;0.73;190.79;136.06;196.00;137.39;0.02;0.98;0.97;0.03;;12
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;257;0.93;203.15;124.04;209.83;127.68;0.04;0.96;0.95;0.05;;12
