Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;138;1.00;328.07;97.79;339.42;97.81;0.30;0.70;0.80;0.20;;10
filler-1_corrected;;0;;1;1;1;1;0;;138;1.00;334.09;111.17;340.28;111.97;0.34;0.66;0.91;0.09;;10
filler-2;;1;;1;1;1;1;1;;141;1.00;382.34;90.17;383.04;90.22;0.45;0.55;0.84;0.16;;9
filler-2_corrected;;0;;1;1;1;1;0;;141;1.00;412.53;93.12;416.14;93.12;0.49;0.51;0.91;0.09;;9
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;85;1.00;311.84;100.67;311.87;104.27;0.25;0.75;0.45;0.55;;6
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;85;0.96;372.82;125.85;373.35;126.37;0.26;0.74;0.58;0.42;;6
translation-far;;0;;1;1;0;0;0;;31;1.00;121.38;100.55;127.21;114.55;0.06;0.94;0.48;0.52;;2
translation-far_corrected;;1;;1;1;1;1;1;;31;0.94;184.46;185.00;195.88;210.95;0.55;0.45;0.68;0.32;;2
1.Shabam-Marketing-reference;;0;;1;1;1;1;0;;129;1.00;191.14;89.26;192.64;89.75;0.09;0.91;0.74;0.26;;9
1.Shabam-Marketing-reference_corrected;;0;;1;1;1;1;0;;129;0.99;207.60;108.33;208.59;108.34;0.15;0.85;0.91;0.09;;9
translation-individual;;0;;1;1;0;0;0;;26;1.00;127.04;102.60;135.52;106.30;0.00;1.00;0.15;0.85;;2
translation-individual_corrected;;1;;1;1;1;1;1;;26;0.92;210.68;236.56;225.70;249.04;0.31;0.69;0.73;0.27;;2
1-Shabam-reference-individual;;1;;1;1;1;1;1;;86;1.00;207.75;91.95;219.73;93.42;0.37;0.63;0.26;0.74;;6
1-Shabam-reference-individual_corrected;;1;;1;1;1;1;1;;86;1.00;308.45;163.26;335.17;171.65;0.53;0.47;0.55;0.45;;6
1.lSRP-pepper-individual;;0;;1;1;0;0;0;;68;1.00;96.83;114.63;97.32;120.82;0.00;1.00;0.47;0.53;;5
1.lSRP-pepper-individual_corrected;;0;;1;1;1;1;0;;68;0.88;211.31;238.13;221.05;257.01;0.03;0.97;0.68;0.32;;5
