Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;0;1;1;1;;19;0.42;443.04;267.45;571.60;347.58;0.79;0.21;0.68;0.32;;3
filler-1_corrected;;0;;1;0;1;1;1;;19;0.26;794.57;254.10;954.27;314.81;0.63;0.37;0.89;0.11;;3
filler-2;;0;;1;1;0;0;1;;43;1.00;157.41;75.21;164.41;75.22;0.51;0.49;0.88;0.12;;6
filler-2_corrected;;1;;1;1;1;1;1;;43;0.67;3893.83;242.05;3914.95;249.60;0.14;0.86;0.84;0.16;;6
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;58;0.71;522.81;198.51;523.80;198.69;0.45;0.55;0.69;0.31;;8
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;58;0.71;1525.22;344.18;1570.34;354.32;0.21;0.79;0.79;0.21;;8
translation-far;;1;;1;1;1;1;1;;16;1.00;297.69;164.90;320.45;172.46;0.31;0.69;0.56;0.44;;2
translation-far_corrected;;1;;1;1;1;1;1;;16;0.75;1005.14;161.29;1016.65;164.60;0.19;0.81;0.75;0.25;;2
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;77;0.88;258.03;176.10;258.31;184.10;0.34;0.66;0.79;0.21;;11
1.Shabam-Marketing-reference_corrected;;0;;1;1;1;1;0;;77;0.83;1656.95;466.01;1664.51;466.78;0.06;0.94;0.77;0.23;;11
translation-individual;;0;;1;1;0;0;1;;12;1.00;128.05;117.45;130.73;117.46;0.25;0.75;0.83;0.17;;2
translation-individual_corrected;;0;;1;0;1;1;0;;12;0.58;354.75;119.39;373.63;122.67;0.00;1.00;0.75;0.25;;2
1-Shabam-reference-individual;;1;;1;1;1;1;1;;46;0.96;213.05;100.06;217.45;103.84;0.13;0.87;0.72;0.28;;8
1-Shabam-reference-individual_corrected;;0;;1;1;0;0;0;;46;0.70;8880.67;64.43;8965.47;67.54;0.07;0.93;0.83;0.17;;8
1.lSRP-pepper-individual;;1;;1;1;1;1;1;;50;0.88;408.84;261.02;410.50;274.45;0.48;0.52;0.62;0.38;;8
1.lSRP-pepper-individual_corrected;;0;;1;1;0;0;0;;50;0.96;313.33;74.05;319.76;74.63;0.06;0.94;0.88;0.12;;8
