Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;38;0.97;212.02;162.65;212.11;163.94;0.45;0.55;0.13;0.87;;5
filler-1_corrected;;1;;1;1;1;1;1;;38;0.95;220.61;189.73;220.66;197.57;0.21;0.79;0.13;0.87;;5
filler-2;;1;;1;1;1;1;1;;70;1.00;246.74;140.92;249.18;142.36;0.77;0.23;0.24;0.76;;9
filler-2_corrected;;1;;1;1;1;1;1;;70;0.89;2471.58;739.81;2485.02;747.32;0.63;0.37;0.23;0.77;;9
1.reference-lSRP-Right-shelf;;0;;1;1;1;1;0;;24;1.00;289.19;110.29;305.78;113.40;0.29;0.71;0.00;1.00;;3
1.reference-lSRP-Right-shelf_corrected;;0;;1;1;0;0;0;;24;0.96;374.43;40.29;409.48;42.36;0.17;0.83;0.00;1.00;;3
translation-far;;0;;1;0;1;1;0;;73;0.12;668.23;178.75;710.54;180.37;0.10;0.90;0.01;0.99;;9
translation-far_corrected;;0;;1;0;0;0;0;;73;0.12;436.12;37.67;462.96;38.81;0.10;0.90;0.01;0.99;;9
1.Shabam-Marketing-reference;;0;;1;0;1;1;1;;407;0.57;881.45;376.66;917.72;379.82;0.36;0.64;0.29;0.71;;60
1.Shabam-Marketing-reference_corrected;;0;;1;0;1;1;1;;407;0.55;2565.55;473.25;2572.31;477.68;0.29;0.71;0.26;0.74;;60
1.lSRP-pepper-individual;;0;;1;0;1;1;0;;94;0.14;669.88;225.33;680.39;231.20;0.04;0.96;0.05;0.95;;12
1.lSRP-pepper-individual_corrected;;0;;1;0;0;0;0;;94;0.18;265.07;58.28;270.83;59.04;0.02;0.98;0.03;0.97;;12
translation-individual;;0;;1;0;0;1;0;;30;0.00;157.46;104.73;161.13;108.36;0.00;1.00;0.00;1.00;;4
translation-individual_corrected;;0;;1;0;0;0;0;;30;0.00;41.52;20.57;43.10;20.77;0.00;1.00;0.00;1.00;;4
1-Shabam-reference-individual;;0;;1;0;1;1;0;;78;0.01;326.35;191.40;326.70;191.47;0.00;1.00;0.00;1.00;;10
1-Shabam-reference-individual_corrected;;0;;1;0;0;0;0;;78;0.03;93.86;33.08;95.92;33.12;0.00;1.00;0.00;1.00;;10
