Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;0;;25;0.96;112.55;109.94;113.98;111.19;1.00;0.00;0.00;1.00;;2
filler-1_corrected;;0;;1;1;0;0;0;;25;1.00;40.33;24.80;41.91;25.26;0.28;0.72;0.00;1.00;;2
filler-2;;0;;1;0;0;0;0;;43;0.47;144.18;135.38;145.07;142.48;0.95;0.05;0.00;1.00;;4
filler-2_corrected;;0;;1;1;0;0;0;;43;1.00;20.46;7.66;22.19;8.12;0.28;0.72;0.00;1.00;;4
1.reference-lSRP-Right-shelf;;0;;1;0;1;1;0;;46;0.24;630.10;179.16;714.84;180.13;0.61;0.39;0.00;1.00;;4
1.reference-lSRP-Right-shelf_corrected;;0;;1;1;0;0;0;;46;1.00;25.59;6.89;27.07;6.95;0.00;1.00;0.00;1.00;;4
translation-far;;0;;1;1;1;1;0;;24;0.75;199.41;153.41;210.05;153.66;0.00;1.00;0.04;0.96;;2
translation-far_corrected;;0;;1;1;0;0;0;;24;1.00;4.14;3.86;4.14;3.87;0.00;1.00;0.00;1.00;;2
1.Shabam-Marketing-reference;;0;;1;0;1;1;0;;218;0.38;255.91;214.50;277.78;218.49;0.36;0.64;0.02;0.98;;19
1.Shabam-Marketing-reference_corrected;;0;;1;1;0;0;0;;218;1.00;14.42;6.32;15.76;6.80;0.00;1.00;0.00;1.00;;19
1-Shabam-reference-individual;;0;;1;1;1;1;0;;62;0.85;235.05;197.78;235.10;203.37;0.47;0.53;0.00;1.00;;5
1-Shabam-reference-individual_corrected;;0;;1;1;0;0;0;;62;0.98;156.65;20.81;157.95;20.97;0.06;0.94;0.00;1.00;;5
translation-individual;;0;;1;0;1;1;0;;68;0.28;368.07;92.65;403.41;93.25;0.97;0.03;0.04;0.96;;6
translation-individual_corrected;;0;;1;1;0;0;0;;68;1.00;115.07;14.58;115.88;15.12;0.04;0.96;0.00;1.00;;6
1.lSRP-pepper-individual;;0;;1;0;1;1;0;;146;0.42;691.38;124.23;887.21;124.87;0.59;0.41;0.00;1.00;;12
1.lSRP-pepper-individual_corrected;;0;;1;1;1;1;0;;146;0.87;1004.08;122.35;1029.39;123.39;0.08;0.92;0.01;0.99;;12
