Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;34;0.82;406.50;339.64;432.95;339.77;0.88;0.12;0.68;0.32;;3
filler-1_corrected;;0;;1;0;1;1;1;;34;0.65;3500.75;3150.12;3532.36;3191.44;0.65;0.35;0.76;0.24;;3
filler-2;;1;;1;1;1;1;1;;23;1.00;183.56;150.98;186.87;154.63;0.26;0.74;0.78;0.22;;2
filler-2_corrected;;1;;1;1;1;1;1;;23;0.91;174.79;221.67;175.41;232.41;0.13;0.87;0.78;0.22;;2
FULL_BAY_IrishRecipe_cell4;;1;;1;1;1;1;1;;86;0.99;112.82;108.63;113.10;108.90;0.43;0.57;0.86;0.14;;8
FULL_BAY_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;86;0.91;108.88;159.55;108.99;160.14;0.17;0.83;0.88;0.12;;8
XXX-translation-1;;0;;1;0;1;1;1;;25;0.40;446.88;511.52;454.16;512.29;0.80;0.20;0.56;0.44;;2
XXX-translation-1_corrected;;0;;1;0;1;1;1;;25;0.36;1288.21;4428.14;1316.77;4530.55;0.88;0.12;0.68;0.32;;2
3_SHELVES_IrishRecipe_cell4;;1;;1;1;1;1;1;;89;0.93;205.53;251.07;206.82;251.34;0.78;0.22;0.30;0.70;;8
3_SHELVES_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;89;0.82;260.98;2437.02;262.62;2440.99;0.69;0.31;0.40;0.60;;8
XXX-translation-2;;0;;1;1;0;0;0;;13;0.85;266.47;77.05;305.45;85.74;1.00;0.00;1.00;0.00;;1
XXX-translation-2_corrected;;0;;1;1;1;1;0;;13;0.77;250.58;136.63;281.48;154.33;1.00;0.00;1.00;0.00;;1
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;0;0;0;;27;1.00;171.57;70.45;180.36;70.55;0.59;0.41;0.93;0.07;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;27;1.00;182.53;109.93;189.99;112.87;0.44;0.56;0.93;0.07;;2
