Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;58;0.97;256.88;91.74;265.14;91.75;0.78;0.22;0.19;0.81;;9
filler-1_corrected;;1;;1;1;1;1;1;;58;0.91;292.13;188.54;296.57;190.74;0.81;0.19;0.34;0.66;;9
filler-2;;1;;1;1;1;1;1;;30;1.00;333.51;117.70;333.52;117.70;0.40;0.60;0.43;0.57;;5
filler-2_corrected;;1;;1;1;1;1;1;;30;0.93;465.96;225.86;465.97;232.84;0.40;0.60;0.57;0.43;;5
FULL_BAY_IrishRecipe_cell4;;1;;1;1;1;1;1;;80;0.89;137.22;159.56;138.38;159.57;0.84;0.16;0.49;0.51;;12
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;80;0.66;203.73;343.68;204.07;357.13;0.90;0.10;0.54;0.46;;12
XXX-translation-1;;0;;1;1;0;0;1;;10;1.00;66.60;36.72;73.34;37.22;0.60;0.40;0.70;0.30;;1
XXX-translation-1_corrected;;0;;1;1;0;0;0;;10;1.00;79.55;52.72;86.99;53.04;0.60;0.40;1.00;0.00;;1
3_SHELVES_IrishRecipe_cell4;;0;;1;1;1;1;0;;91;1.00;336.81;145.10;339.38;147.25;0.56;0.44;0.10;0.90;;13
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;91;0.40;596.42;459.28;597.74;461.49;0.59;0.41;0.16;0.84;;13
XXX-translation-2;;0;;0;1;0;0;0;;8;1.00;268.56;61.00;268.89;61.00;0.50;0.50;0.00;1.00;;1
XXX-translation-2_corrected;;0;;0;1;1;1;0;;8;0.88;461.11;150.12;464.25;150.54;0.50;0.50;0.00;1.00;;1
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;0;0;0;;25;1.00;181.35;61.70;186.94;62.03;0.44;0.56;0.00;1.00;;6
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;25;0.88;325.72;181.05;330.04;185.39;0.44;0.56;0.08;0.92;;6
