Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;183;0.98;354.36;160.45;354.37;160.47;0.57;0.43;0.57;0.43;;21
filler-1_corrected;;1;;1;1;1;1;1;;183;0.89;399.46;249.86;399.69;251.84;0.56;0.44;0.50;0.50;;21
filler-2;;1;;1;1;1;1;1;;28;1.00;224.21;116.02;230.18;116.02;0.36;0.64;0.18;0.82;;4
filler-2_corrected;;1;;1;1;1;1;1;;28;0.75;269.31;187.96;276.05;188.30;0.43;0.57;0.11;0.89;;4
FULL_BAY_IrishRecipe_cell4;;1;;1;1;1;1;1;;251;0.90;149.44;169.36;149.49;169.63;0.68;0.32;0.41;0.59;;28
FULL_BAY_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;251;0.72;181.80;268.36;181.80;268.42;0.67;0.33;0.36;0.64;;28
XXX-translation-1;;0;;1;1;0;0;1;;17;1.00;80.10;88.64;80.10;89.74;0.88;0.12;0.29;0.71;;2
XXX-translation-1_corrected;;0;;1;1;0;0;1;;17;0.94;114.83;145.96;118.07;147.43;0.76;0.24;0.18;0.82;;2
3_SHELVES_IrishRecipe_cell4;;1;;1;1;1;1;1;;215;0.99;301.19;153.35;311.94;153.36;0.37;0.63;0.27;0.73;;24
3_SHELVES_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;215;0.79;333.07;253.51;347.66;253.67;0.36;0.64;0.20;0.80;;24
XXX-translation-2;;0;;1;1;1;1;0;;11;1.00;222.31;87.90;222.32;88.78;0.36;0.64;0.00;1.00;;1
XXX-translation-2_corrected;;0;;1;1;1;1;0;;11;0.73;264.67;143.20;266.33;143.21;0.36;0.64;0.00;1.00;;1
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;1;;1;1;1;1;1;;82;0.98;131.73;116.44;134.10;116.47;0.28;0.72;0.21;0.79;;9
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;82;0.89;142.25;203.82;142.25;204.32;0.29;0.71;0.15;0.85;;9
