Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;0;1;1;0;;18;0,11;174,13;125,34;184,58;132,89;1,00;0,00;1,00;0,00;;2
filler-1_corrected;;0;;1;0;0;0;0;;18;0,11;33,67;137,41;35,71;145,24;1,00;0,00;0,94;0,06;;2
filler-2;;0;;1;0;0;0;0;;35;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;;5
filler-2_corrected;;0;;1;0;0;0;0;;35;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;;5
FULL_BAY_IrishRecipe_cell4;;1;;1;1;1;1;1;;78;0,92;161,50;127,72;161,62;132,77;0,46;0,54;0,17;0,83;;10
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;78;0,05;2296,43;8452,43;2300,71;8459,40;0,72;0,28;0,33;0,67;;10
XXX-translation-1;;0;;1;1;0;0;0;;14;1,00;43,69;121,68;43,69;145,90;0,00;1,00;0,79;0,21;;2
XXX-translation-1_corrected;;0;;1;1;0;0;1;;14;0,79;74,00;924,65;75,16;1056,46;0,86;0,14;0,71;0,29;;2
3_SHELVES_IrishRecipe_cell4;;0;;1;0;0;0;0;;146;0,02;108,11;63,15;109,24;63,81;0,99;0,01;0,98;0,02;;19
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;0;0;0;0;;146;0,00;65,44;137,83;66,09;139,26;1,00;0,00;0,98;0,02;;19
XXX-translation-2;;0;;0;1;1;1;1;;9;0,78;336,15;198,54;367,61;198,84;0,78;0,22;0,67;0,33;;1
XXX-translation-2_corrected;;0;;0;0;1;1;0;;9;0,44;1463,54;3252,74;1540,66;3514,73;1,00;0,00;0,67;0,33;;1
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;0;0;1;;44;1,00;93,23;85,75;93,83;85,77;0,14;0,86;0,86;0,14;;7
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;44;0,75;302,43;725,38;308,76;735,07;0,52;0,48;0,30;0,70;;7
