Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;0;;52;1.00;62.41;85.52;62.41;87.67;1.00;0.00;0.02;0.98;;3
filler-1_corrected;;0;;1;1;1;1;0;;52;0.87;162.86;180.86;163.21;181.38;0.96;0.04;0.13;0.87;;3
filler-2;;0;;1;1;0;0;0;;83;0.73;133.42;161.77;133.76;162.29;0.61;0.39;0.07;0.93;;6
filler-2_corrected;;0;;1;0;1;1;1;;83;0.58;863.24;465.81;898.14;475.73;0.43;0.57;0.11;0.89;;6
1.reference-lSRP-Right-shelf;;0;;1;1;1;1;0;;66;0.82;187.19;110.31;189.38;110.31;0.64;0.36;0.00;1.00;;4
1.reference-lSRP-Right-shelf_corrected;;0;;1;0;1;1;1;;66;0.45;711.17;339.54;711.43;339.55;0.41;0.59;0.11;0.89;;4
translation-far;;0;;1;1;0;0;1;;49;0.96;129.47;135.18;134.97;146.85;0.59;0.41;0.12;0.88;;3
translation-far_corrected;;1;;1;1;1;1;1;;49;0.88;422.03;293.03;449.61;316.60;0.73;0.27;0.67;0.33;;3
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;227;1.00;169.76;120.66;169.76;121.48;0.54;0.46;0.10;0.90;;16
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;227;0.96;334.95;218.61;336.23;219.83;0.65;0.35;0.57;0.43;;16
translation-individual;;1;;1;1;0;1;1;;30;1.00;157.72;105.24;168.50;106.20;0.83;0.17;0.13;0.87;;2
translation-individual_corrected;;0;;1;1;1;1;0;;30;0.90;529.57;91.62;557.67;91.62;0.87;0.13;0.93;0.07;;2
1.lSRP-pepper-individual;;0;;1;1;0;0;1;;121;1.00;96.49;77.66;96.58;77.82;0.73;0.27;0.13;0.87;;9
1.lSRP-pepper-individual_corrected;;0;;1;1;1;1;0;;121;1.00;252.39;85.81;254.01;88.01;0.86;0.14;0.92;0.08;;9
1-Shabam-reference-individual;;0;;1;1;0;0;0;;110;1.00;123.33;92.23;125.68;92.61;0.85;0.15;0.08;0.92;;8
1-Shabam-reference-individual_corrected;;1;;1;1;1;1;1;;110;1.00;307.01;116.03;311.65;116.05;0.85;0.15;0.64;0.36;;8
