Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;30;0.87;245.24;211.34;245.24;217.97;0.60;0.40;0.23;0.77;;4
filler-1_corrected;;1;;1;1;1;1;1;;30;0.77;278.70;246.36;279.61;249.02;0.70;0.30;0.17;0.83;;5
filler-2;;0;;1;1;1;1;0;;23;1.00;224.70;157.65;227.67;157.68;1.00;0.00;0.13;0.87;;3
filler-2_corrected;;0;;1;1;1;1;0;;23;1.00;228.65;165.55;234.55;169.35;1.00;0.00;0.26;0.74;;3
FULL_BAY_IrishRecipe_cell4;;1;;1;1;1;1;1;;57;0.96;118.85;125.42;119.37;125.48;0.37;0.63;0.16;0.84;;8
FULL_BAY_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;57;0.91;148.42;147.64;148.63;147.87;0.49;0.51;0.11;0.89;;8
XXX-translation-1;;0;;1;1;0;0;1;;10;1.00;97.16;182.01;97.44;184.41;0.50;0.50;0.30;0.70;;1
XXX-translation-1_corrected;;0;;1;1;0;0;1;;10;0.90;111.73;210.28;111.74;211.25;0.60;0.40;0.30;0.70;;1
3_SHELVES_IrishRecipe_cell4;;0;;1;1;1;1;0;;35;0.77;161.00;150.58;161.39;151.19;0.17;0.83;0.06;0.94;;5
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;0;1;1;0;;35;0.54;235.80;209.18;237.46;210.07;0.26;0.74;0.03;0.97;;5
XXX-translation-2;;0;;1;1;0;0;1;;10;0.80;38.29;205.11;38.64;218.84;0.40;0.60;0.20;0.80;;1
XXX-translation-2_corrected;;0;;1;1;0;0;0;;10;0.70;44.25;252.79;45.46;272.03;0.80;0.20;0.10;0.90;;1
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;1;1;0;;24;1.00;152.77;129.88;154.94;132.32;0.17;0.83;0.00;1.00;;3
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;24;0.67;224.87;180.67;229.96;180.82;0.25;0.75;0.00;1.00;;3
