Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;1;1;0;;123;0.99;224.95;108.42;228.64;108.48;0.93;0.07;0.19;0.81;;13
filler-1_corrected;;0;;1;0;1;1;1;;123;0.65;805.25;142.94;822.86;143.29;0.85;0.15;0.67;0.33;;13
filler-2;;1;;1;1;1;1;1;;210;0.98;391.74;169.25;391.80;173.08;0.48;0.52;0.57;0.43;;18
filler-2_corrected;;0;;1;0;1;1;1;;210;0.49;1044.32;164.97;1044.34;170.31;0.48;0.52;0.72;0.28;;18
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;69;1.00;328.05;98.19;330.86;98.50;0.46;0.54;0.70;0.30;;8
1.reference-lSRP-Right-shelf_corrected;;0;;1;0;1;1;0;;69;0.42;985.85;130.46;1017.43;130.52;0.48;0.52;0.94;0.06;;8
translation-far;;1;;1;1;0;1;1;;17;1.00;300.44;85.80;315.19;87.59;0.59;0.41;0.65;0.35;;2
translation-far_corrected;;0;;1;1;1;1;0;;17;0.82;769.41;98.58;779.11;100.52;0.59;0.41;1.00;0.00;;2
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;184;0.99;286.82;162.46;293.26;162.51;0.66;0.34;0.55;0.45;;18
1.Shabam-Marketing-reference_corrected;;0;;1;0;1;1;1;;184;0.52;807.26;177.47;808.98;177.49;0.72;0.28;0.87;0.13;;18
1.lSRP-pepper-individual;;1;;1;1;1;1;1;;104;1.00;190.19;125.17;195.69;126.38;0.55;0.45;0.34;0.66;;18
1.lSRP-pepper-individual_corrected;;1;;1;1;1;1;1;;104;0.88;513.20;141.25;518.39;141.30;0.49;0.51;0.53;0.47;;18
translation-individual;;1;;1;1;1;1;1;;21;1.00;176.09;118.49;176.50;121.87;0.43;0.57;0.62;0.38;;2
translation-individual_corrected;;1;;1;1;1;1;1;;21;0.76;541.84;155.34;556.63;157.10;0.48;0.52;0.76;0.24;;2
1-Shabam-reference-individual;;0;;1;1;1;1;0;;52;1.00;173.36;103.25;174.98;103.40;0.85;0.15;0.08;0.92;;8
1-Shabam-reference-individual_corrected;;1;;1;1;1;1;1;;52;0.81;548.82;130.64;562.06;130.65;0.79;0.21;0.42;0.58;;8
