Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;0;;45;0.93;108.01;198.02;112.71;206.27;1.00;0.00;0.51;0.49;;3
filler-1_corrected;;0;;1;1;0;0;0;;45;0.89;114.61;409.16;118.60;426.79;1.00;0.00;0.47;0.53;;3
filler-2;;1;;1;1;1;1;1;;597;0.98;309.40;169.60;309.75;173.13;0.53;0.47;0.74;0.26;;36
filler-2_corrected;;1;;1;1;1;1;1;;597;0.85;307.22;332.04;307.80;337.64;0.55;0.45;0.69;0.31;;36
FULL_BAY_IrishRecipe_cell4;;0;;1;1;1;1;0;;84;0.90;121.38;184.46;121.96;191.26;0.05;0.95;0.26;0.74;;5
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;84;0.74;132.66;376.42;133.26;385.63;0.05;0.95;0.25;0.75;;5
XXX-translation-1;;0;;1;1;0;0;1;;35;0.94;127.19;192.99;130.17;214.09;0.69;0.31;0.69;0.31;;2
XXX-translation-1_corrected;;0;;1;1;0;0;1;;35;0.86;135.33;402.68;137.81;443.86;0.74;0.26;0.57;0.43;;2
3_SHELVES_IrishRecipe_cell4;;1;;1;1;1;1;1;;268;0.94;300.24;170.01;309.21;174.34;0.37;0.63;0.38;0.62;;16
3_SHELVES_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;268;0.69;304.81;358.51;312.74;366.41;0.38;0.62;0.32;0.68;;16
XXX-translation-2;;0;;1;1;1;1;0;;36;0.92;240.88;169.17;243.55;179.89;0.92;0.08;0.28;0.72;;2
XXX-translation-2_corrected;;0;;1;1;1;1;0;;36;0.67;262.85;390.12;265.57;419.76;0.92;0.08;0.17;0.83;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;1;;1;1;1;1;1;;230;0.95;192.00;133.91;192.12;140.55;0.27;0.73;0.20;0.80;;15
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;230;0.84;214.12;311.41;214.58;326.91;0.28;0.72;0.02;0.98;;15
