Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;31;0.87;161.26;193.50;161.81;193.57;0.68;0.32;0.61;0.39;;4
filler-1_corrected;;0;;1;0;1;1;1;;31;0.58;6576.63;1015.68;6633.17;1025.83;0.81;0.19;0.71;0.29;;4
filler-2;;0;;1;1;0;0;0;;74;0.80;146.65;160.14;158.52;163.39;0.84;0.16;0.93;0.07;;8
filler-2_corrected;;0;;1;0;1;1;1;;74;0.28;10692.45;1734.42;10737.20;1739.86;0.66;0.34;0.49;0.51;;8
FULL_BAY_IrishRecipe_cell4;;0;;1;0;0;1;0;;21;0.10;124.29;83.52;127.44;88.41;0.95;0.05;0.90;0.10;;3
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;21;0.38;12070.99;936.69;12504.26;936.86;0.62;0.38;0.67;0.33;;3
XXX-translation-1;;0;;1;1;0;0;0;;20;0.95;142.14;92.65;142.92;96.34;1.00;0.00;0.75;0.25;;2
XXX-translation-1_corrected;;0;;1;0;1;1;1;;20;0.05;12750.99;2208.93;13258.58;2284.10;0.75;0.25;0.35;0.65;;2
3_SHELVES_IrishRecipe_cell4;;1;;1;1;1;1;1;;61;1.00;165.22;109.47;165.32;111.08;0.41;0.59;0.48;0.52;;7
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;61;0.95;15909.40;2678.35;16064.02;2704.38;0.93;0.07;0.95;0.05;;7
XXX-translation-2;;0;;1;1;0;0;1;;17;1.00;43.44;56.92;44.37;59.03;0.76;0.24;0.65;0.35;;3
XXX-translation-2_corrected;;0;;1;1;0;0;0;;17;1.00;72.95;11.73;72.95;11.77;1.00;0.00;1.00;0.00;;3
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;1;;1;1;1;1;1;;59;0.95;188.91;165.07;198.52;167.07;0.31;0.69;0.68;0.32;;7
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;0;0;0;;59;1.00;188.46;27.93;201.20;29.46;0.92;0.08;0.97;0.03;;7
